ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	11.2381	12.2602	12.4400	11.2795	12.3071	12.4567	1.0017	0.1427	0.5852	-0.7310	0.5592	-2.1566
1	12.6007	11.8595	11.7209	11.7578	10.4233	12.3690	-0.4515	-0.2550	-1.0060	0.4860	-0.2238	0.6927
2	10.0518	10.1633	10.6950	12.1557	11.2445	12.5529	1.3669	0.3809	-0.0346	0.1412	1.6278	-0.4637
3	11.7952	10.0944	10.9444	12.3420	12.6319	12.0503	1.6867	-0.9656	1.3750	0.3664	-0.7211	1.9077
4	10.3543	10.8127	11.5886	12.2235	12.4753	12.2088	0.8448	-0.7295	0.2347	-0.6690	0.1606	-0.6006
5	10.7628	11.2442	10.5345	11.3658	11.9753	12.5797	-0.0147	0.7810	1.3090	-1.4333	-0.6840	-0.1091
6	11.2245	11.1026	10.0109	10.0569	11.4143	10.1906	-0.7687	-0.9811	-0.6339	-0.5824	-1.8749	0.3479
7	10.7068	10.5132	12.3453	11.0638	10.7076	12.6876	-0.5410	-1.0670	-0.7241	0.7618	-0.8866	0.7791
8	10.9509	11.7294	12.1716	10.0769	10.2635	11.0875	-1.9434	0.8764	0.2594	-0.9589	-0.3333	1.3785
9	11.9290	10.9823	11.1451	10.1410	12.2999	11.6437	-0.5554	-0.5561	-0.0513	0.4591	-1.1021	-1.1436
10	11.6995	10.2653	11.1109	10.6137	11.3131	12.6336	-2.6457	-0.2294	1.1245	-0.7268	-0.6878	0.5680
11	12.7858	11.8416	12.8946	10.9845	10.0676	11.8656	0.6996	-0.0962	0.1772	1.7104	1.0603	0.5432
12	10.4252	12.6296	12.8268	11.6925	11.7865	11.4396	-1.0895	-0.2192	0.4412	-1.8451	0.3216	0.4232
13	11.1999	10.0839	12.8556	12.4708	10.8030	10.1805	-0.7143	0.6256	0.5872	1.4884	-2.2226	-0.5265
14	12.4113	11.9859	11.3990	11.0268	11.3719	10.9958	-1.7135	-0.1786	0.0383	-0.8082	0.6273	0.1997
15	10.6878	10.4978	10.7459	10.1062	10.2813	12.2876	1.3776	0.1696	-0.6512	-0.2447	0.1398	-0.0104
16	10.2846	11.1174	12.8733	10.9442	11.8363	12.4952	-0.6386	-0.3526	1.4955	-0.8832	-1.3249	-1.4152
