ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	26.1165	27.4433	27.8362	27.5949	28.8833	28.3384	-0.8176	-2.3965	-1.1816	0.3469	-0.7085	-0.3521
1	27.3947	28.2016	26.7187	27.5852	26.6852	26.6109	0.4912	-0.2615	-2.8571	-0.2634	1.1790	-0.4367
2	28.9188	28.1147	27.9797	28.0082	28.3309	26.1837	1.4202	2.2431	1.4284	1.2411	0.6257	0.1722
3	26.9199	26.3488	28.9175	26.8458	27.3739	27.3011	-1.0817	1.1825	-1.2066	-0.1118	0.2493	0.2256
4	26.8306	28.7272	26.4304	28.4750	28.7243	28.9091	-1.0358	0.8698	-2.1800	-0.9756	0.2378	-0.8099
5	26.0532	26.9840	28.8715	27.3074	28.3310	28.4071	-0.4778	-1.0034	-0.6639	-0.3596	0.0015	0.7402
6	27.5043	28.6190	27.3156	28.0429	26.7767	26.6802	-0.0206	1.1779	-0.2230	-0.0897	-0.3772	-0.7861
7	26.1671	27.4333	28.8650	28.4385	26.6239	27.2138	0.3560	-0.7641	0.5943	-0.0941	1.2734	-0.9995
8	26.9587	26.2429	26.0573	28.4399	28.0037	26.9715	-1.6394	0.3232	1.1897	-0.2758	0.2900	-1.2943
9	26.6273	26.3150	28.1724	28.9420	28.5216	27.7844	-0.9354	-0.5395	-0.9272	-2.4281	0.7553	2.7246
10	27.1780	27.3674	28.4199	27.5458	26.6461	26.5429	-0.5327	1.2285	1.5475	-0.2061	-0.8727	-0.6474
11	26.7287	28.0138	28.5602	28.9110	27.9212	27.2919	0.8797	0.8755	1.5691	-0.2394	1.2803	0.5791
12	28.4730	28.7940	27.3428	27.1360	27.7895	28.7565	0.7305	0.2984	1.5398	0.6813	-0.5728	0.1831
13	26.0412	26.4160	26.0823	27.5970	28.0451	28.1546	1.7771	-0.4381	-0.2486	-0.7644	-0.5307	-0.5843
14	26.9769	27.8249	26.8028	28.3434	26.4599	26.3943	-0.4841	-1.3695	-1.4217	0.6855	0.7522	1.3138
15	27.8859	28.0924	28.8245	28.8563	28.3928	27.7700	1.2448	1.5020	0.5798	0.1053	-0.8826	-2.8185
16	26.6442	26.7637	27.3390	28.4243	27.8444	27.6971	0.3800	1.1510	-0.0134	-0.0847	-0.1608	0.0843
17	26.6149	27.3763	28.2200	27.7528	26.0282	28.4446	-1.6776	0.6375	-1.2047	0.2732	0.9935	0.5532
18	27.3530	28.8282	28.6874	28.9001	26.5203	27.0752	-0.0668	0.5348	1.0155	0.2235	-1.3915	-2.0386
19	28.0798	26.3435	27.4628	27.3894	27.0766	28.6580	1.2951	-0.4468	-2.0078	0.4745	-0.0547	1.6886
20	28.8930	27.1651	27.3519	28.1388	27.9491	27.9835	1.4953	0.3546	-0.2672	1.5167	0.2724	-0.1910
21	26.2200	28.4501	26.1464	26.2108	27.2812	27.7809	0.1572	-0.0417	-0.3572	0.9565	1.2465	0.6231
22	26.6742	26.1577	26.8820	26.5575	27.1932	27.4105	1.0066	-0.8940	-1.0437	-0.9976	-0.1504	0.6735
23	28.9284	27.1234	27.6051	26.0007	26.1696	26.2480	-1.5563	0.1385	0.2755	0.4994	-0.7401	1.5400
24	28.2189	27.3572	27.0944	27.3745	28.7576	27.3165	-1.5003	-0.1086	0.5752	-0.1093	-1.9144	0.1754
25	27.6230	28.5665	27.5466	26.2118	27.8420	26.3321	-2.3183	-0.7511	0.4495	-0.0419	0.2198	-0.9444
26	28.6755	27.7881	26.7524	26.2574	26.6100	26.9085	0.0661	-1.2938	-0.2955	1.1302	-1.3996	-1.6725
27	28.7281	28.1061	27.2789	26.4791	26.7961	27.1532	-1.4769	-0.3703	-2.7859	-0.6696	-1.5189	1.2031
28	27.2294	28.8019	28.6266	26.8449	28.6166	27.4957	0.4502	-0.3587	0.0761	0.2352	0.1846	1.6957
29	27.6512	28.9875	28.9473	27.3043	28.9238	28.9874	-0.6501	1.8578	-0.5467	1.4003	0.3592	-0.5415
30	28.9217	27.8586	26.1272	26.2711	26.2197	28.4366	-0.4797	-0.6681	1.1039	0.0646	-1.3581	1.0828
31	26.5707	28.2455	28.3954	28.6659	26.4532	26.2157	0.4169	0.2718	-0.6909	-0.1237	-1.3002	1.9100
32	26.2638	27.8166	27.8472	27.5599	27.6173	26.7681	0.3516	-0.9310	-1.9822	-0.9600	-1.8085	0.0132
33	27.4188	28.5005	26.4727	28.8856	26.9093	26.8967	-0.9594	0.4570	-1.7633	-1.1184	-0.8871	3.1075
34	28.7777	27.6886	27.9922	26.3436	27.0486	26.2900	1.2051	-0.2742	0.4481	-2.6561	1.2302	0.5964
35	26.6846	28.5547	28.9540	26.1977	28.4750	28.8087	0.4016	-1.8448	0.0666	-0.5446	-0.6334	-0.3124
36	26.4426	27.8737	26.8954	27.6908	27.9015	27.8236	-0.5318	-0.5944	-0.1629	-0.8588	-0.7554	1.0172
37	28.1980	27.3788	27.1446	27.4616	26.1192	27.0904	-0.2101	-0.3293	0.1013	-0.1822	0.5790	-2.0688
38	26.4545	27.0260	27.4249	26.6586	26.2996	26.2991	-2.6385	-1.6345	0.8837	1.4693	-0.0823	-0.2787
39	28.7852	28.6236	26.3529	27.3948	28.7335	26.1816	-0.5814	-0.5532	0.2428	1.5209	-0.3688	0.3335
40	27.6513	28.6777	27.4657	26.5127	27.3912	28.5658	-0.0093	0.6583	0.8812	0.0175	-0.8843	1.2891
41	26.0463	27.4384	28.5480	26.9279	27.3348	26.5303	-2.1189	-0.5066	1.1012	-0.5476	-0.3936	-0.8000
42	28.2273	26.1808	28.8198	26.6477	26.7969	27.9094	-0.7886	-0.7836	0.0554	0.4678	-0.7016	0.5283
43	27.1263	28.1933	28.3298	27.7335	28.4111	27.1360	-0.7399	1.5180	0.8668	-0.6188	0.7556	0.5818
44	26.8635	27.3374	28.9509	27.8300	28.0867	27.2600	-0.5523	-0.9285	-0.7434	-0.3657	-0.5366	1.2541
45	26.1917	28.9229	26.3606	26.2247	27.7013	28.6068	1.9986	1.4656	1.6585	-0.3012	-0.2164	0.5186
46	28.6671	26.6131	26.4676	28.1970	28.7846	28.8607	0.2336	-0.7695	-1.2392	0.2318	0.0841	-1.3450
47	26.8969	28.0103	27.8141	26.8564	27.6429	28.6006	-0.6096	-0.5024	0.3534	-1.2967	0.6728	0.8806
48	28.8814	27.3728	27.5239	27.4702	27.3852	26.4911	0.6836	-2.3558	-0.5580	2.1496	-1.3535	-0.4709
49	27.6714	27.4507	27.1699	28.5701	27.6618	26.2747	-1.2264	0.2505	-0.1813	1.5025	0.8463	0.4749
50	27.7383	26.1129	28.7093	28.5057	26.8038	27.8314	-0.1203	1.1393	-1.0534	-1.1327	0.4049	0.3179
51	26.5350	27.8837	26.6009	27.0364	28.0564	27.3379	-0.2292	-1.2209	1.3028	-0.1561	1.9485	-0.1975
52	27.4981	26.4731	28.3171	27.1907	27.1835	27.3320	-0.2489	-1.2586	0.6052	-0.5477	-0.1448	3.1162
53	27.4029	27.5511	28.5094	27.3125	28.0950	26.3833	1.9812	1.3493	-0.0392	1.1973	0.7608	-1.3650
