ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	39.2888	39.2389	40.4919	39.2605	38.0699	39.4565	0.8062	2.2023	0.1871	-0.7101	-0.1551	2.1838
1	39.3973	40.6798	40.4622	38.5118	39.6567	38.8673	-1.2192	-0.6197	0.7796	-0.3210	1.3574	-1.3964
2	40.7322	40.1510	40.2081	40.5270	38.1583	39.9271	0.9137	0.7895	-0.9263	-0.4773	0.4700	-0.7892
3	39.8635	39.0379	38.1168	39.9170	38.4779	38.9950	-0.5619	-0.3677	-0.2325	1.1653	-0.8367	0.9433
4	40.7538	38.8492	40.9193	38.7040	40.8630	39.1425	-2.0189	0.5912	-0.7094	-0.0019	1.5757	-2.3318
5	38.1983	39.7582	38.5255	38.7432	38.6078	39.6839	1.0543	0.6327	0.4229	0.1009	0.7793	-0.3888
6	38.6314	40.0507	39.6189	38.7982	38.7414	39.9420	-0.7356	0.0237	0.5237	-1.1382	-0.0009	-0.0234
7	38.5201	39.0067	40.5353	39.9581	40.7301	39.9815	0.8589	-2.1589	-0.6684	-0.5150	0.6100	0.3445
8	40.0789	38.0004	40.8867	38.0688	39.6849	39.7456	0.6752	0.4571	0.2708	-0.7031	0.5758	-0.1708
9	39.0021	39.5039	38.7774	38.2502	40.7797	39.4252	-0.0354	-0.5005	-0.0767	0.3682	-0.1285	1.8626
10	39.4235	40.6172	38.1672	38.3722	40.7521	38.5805	-0.3770	0.4604	0.9483	-0.3039	0.2107	0.9921
11	40.4415	38.5738	39.4103	38.5311	39.5848	40.3257	0.4076	-0.7100	0.0736	-0.1047	0.7667	0.0762
12	40.5902	38.6130	39.0895	40.0703	40.3655	40.3311	-0.9157	-0.5745	0.4301	-0.3721	-0.5866	-1.0801
13	38.8086	38.4942	38.0795	38.9578	39.3682	39.5089	1.3457	-0.6611	1.0749	-0.8179	-0.5010	-0.4738
14	40.3985	40.2773	40.5280	39.9419	39.0530	38.7118	0.0982	0.4997	0.0746	1.0537	-0.0600	1.1135
15	39.5945	40.6814	40.1153	40.8148	38.1826	39.1436	0.9219	0.3173	-0.7203	0.0649	0.0276	-0.0588
16	39.8792	39.1988	40.2265	39.2234	40.8288	39.4052	-1.3166	-1.4476	-1.6014	0.7464	1.3678	1.4434
17	40.9240	40.5490	39.5221	40.7373	40.6275	38.2615	1.0247	-0.7154	-0.4989	0.2785	-1.2722	-0.9098
18	39.2029	40.5878	40.5626	40.5770	38.1567	39.5673	0.5089	-1.8429	0.0121	2.3797	-0.1205	-1.3228
19	39.0718	39.3950	39.2453	38.9594	38.3201	39.0904	0.8130	0.4647	-0.3706	-1.6548	-0.4583	1.4659
20	39.7112	39.7199	39.7715	38.7490	38.4996	39.7542	-0.6250	-1.0272	0.8221	-1.5783	0.9107	0.0187
21	39.3420	39.9338	38.7307	38.9593	40.2759	40.3351	0.3744	1.8663	0.9903	-0.3440	-0.3498	-0.1292
22	38.8375	39.6824	38.9976	38.6419	39.2148	38.2220	0.3391	-1.2435	0.4226	1.1069	-0.8536	1.4093
23	39.1071	40.0781	38.8016	38.1631	40.3829	40.3296	-0.3352	2.7251	-1.2963	-0.7906	0.5882	-1.0883
24	38.7561	40.3416	39.1827	38.3554	40.9092	38.3470	-0.6699	0.4834	-0.1110	0.7380	-1.5547	0.7723
25	39.8311	38.0957	40.3088	39.1586	40.9679	39.9410	-1.0586	0.1839	2.3457	0.5454	0.7009	0.5188
26	39.6924	40.3044	38.0869	40.6595	38.1246	38.3580	0.6758	0.2469	1.5616	0.2699	0.1208	0.2606
27	39.9737	40.5088	38.0682	39.8701	38.6100	38.5417	0.4424	-0.4703	0.9794	1.6958	2.5631	1.4530
28	40.1227	40.2090	40.7126	40.5727	40.5058	40.7987	1.4335	-0.3426	-1.8226	-1.3522	-0.2557	0.9457
29	40.1109	39.3728	38.3329	40.6778	38.3976	38.6622	0.2220	1.4762	0.7380	1.6022	-0.2468	1.8944
30	39.1736	39.3069	40.3556	38.5021	40.4834	39.4985	0.0168	0.7121	-0.2920	0.5536	-1.1417	0.2375
31	40.4087	40.3538	38.7399	38.2395	38.0410	38.7653	0.4286	-0.4884	0.2476	0.6956	-0.8185	0.4038
32	39.0016	38.2811	38.0001	40.7697	38.1669	39.7920	-1.1958	1.0488	-1.2061	0.6660	-1.2614	-0.0307
33	38.7627	38.8929	38.3401	39.4170	40.2789	38.4759	-0.9960	-0.2320	-0.3138	-0.5327	-0.5018	0.5198
34	38.1710	38.1674	40.6823	38.8662	38.5554	39.3967	0.3892	-0.7494	-2.5506	0.2090	0.2097	-0.5294
35	39.5741	39.2888	38.6591	40.2524	40.2506	39.6089	-0.3629	1.3714	-0.8692	1.1490	-0.5515	0.6608
36	40.2072	38.4829	39.9577	39.6855	39.3076	40.9813	0.9978	0.3748	-0.9899	-0.1907	-0.3714	0.4151
37	39.1428	39.7304	40.6465	40.2782	38.4076	39.3256	-1.4787	-1.1329	-1.0706	1.5692	0.1487	-1.1760
38	39.9277	38.1635	38.1518	40.5305	39.2061	38.1251	-1.0699	-1.3325	1.3986	-0.0699	0.4482	-1.1208
39	38.7387	38.9221	40.8201	40.0325	39.6629	39.8451	-1.3849	-1.6017	-0.4754	0.1221	-1.0897	-0.7564
40	40.0251	38.1290	38.7361	39.1073	38.0257	40.2922	2.6687	0.3198	-0.5551	-0.3857	0.5061	-0.6757
41	40.0429	40.6965	38.2492	39.0375	38.5988	38.2303	0.0085	0.3090	0.8574	0.2197	-0.5271	1.1819
42	39.5289	38.5750	38.1041	40.6311	40.0388	39.5703	1.0280	-0.1398	0.1453	-0.0868	0.0501	0.3541
43	40.6283	39.0766	40.0258	38.4530	40.5888	38.1883	-1.0537	-0.4413	-1.8735	-1.0911	0.3267	0.9465
44	40.6197	38.8180	40.8625	40.3154	40.2175	40.4345	1.4209	1.8117	-1.4930	-0.4489	-0.6039	-2.6217
45	38.8042	40.2321	40.0142	40.7519	40.9040	39.3690	-0.3688	-0.3642	-0.8149	-0.7700	0.7289	-0.3173
