ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	7.3908	6.4301	6.9980	7.0435	6.6296	7.4613	0.7724	0.5966	0.2070	-1.6532	0.4796	-1.8985
1	6.4615	6.4029	6.0045	6.5114	5.7425	6.9528	0.7556	-1.7060	-0.5947	-0.5315	-1.6044	0.1934
2	5.0200	7.7225	6.9524	7.3633	5.5900	6.0157	0.4702	-0.7126	0.1742	0.5814	0.6389	0.6479
3	5.1716	7.8785	5.1753	6.0603	6.3789	7.2787	0.3350	0.7833	-1.9154	-0.4321	-0.7789	0.4834
4	6.9566	5.0005	6.4272	7.8039	6.6790	7.0704	-0.2519	-0.0214	0.7276	-2.4640	0.2210	-0.5513
5	6.7118	6.4206	7.4647	7.6907	7.3043	5.5144	0.1505	-0.0980	0.2704	0.2392	0.5969	-1.1959
6	6.5076	5.0328	5.1890	6.0867	7.1501	6.8473	-1.6752	-1.5521	0.0136	0.2927	-1.0678	-0.0367
7	6.5820	6.7187	7.8438	7.1540	7.6699	7.6242	0.4852	-1.5920	1.4313	-0.5974	-1.8355	-0.8723
8	5.7490	6.9181	5.4371	7.5880	5.7776	6.5799	-1.3900	-0.3948	-0.4768	0.8794	-0.0297	0.0838
9	5.1610	6.2217	6.9151	6.4427	7.8873	6.0399	1.1385	-1.5440	0.9161	-1.4003	0.9896	0.3731
10	5.7115	5.4618	7.0392	7.5540	7.4674	5.8322	-0.6103	-1.5973	-0.8681	-0.5939	0.0732	-0.6780
11	6.3544	5.6629	6.5820	7.3731	7.8347	6.0424	1.2720	-0.0513	-1.8917	0.5065	1.8509	0.5549
12	7.8285	6.1708	7.1028	5.9981	5.2806	6.3091	0.4281	2.4761	-2.1551	-1.7022	1.1498	0.7248
13	5.0766	5.8574	7.4708	5.0750	7.3328	5.0016	-0.2770	1.3268	-0.0557	-0.2058	0.2568	-0.2213
14	7.9240	7.6568	7.3279	5.8003	5.9511	7.2365	0.4300	-0.1185	-0.4633	-0.2842	-1.1335	-1.6392
15	6.2840	5.3975	6.6337	6.8552	6.9482	6.4403	-0.2988	-0.4439	1.0501	-0.4839	0.8845	0.8878
16	5.8309	7.8730	6.1935	5.6141	5.9280	5.0773	-0.6939	0.7594	-2.9664	1.1898	-0.6815	-0.1844
17	5.5967	7.7156	7.4644	7.8257	6.9038	7.6934	-1.1634	-0.1771	-0.6911	0.7796	-0.6173	0.1775
18	6.7911	6.6706	6.5448	7.7134	7.5856	6.7060	-1.1452	-1.1815	-0.9964	-1.1592	-0.2197	1.2005
19	7.1837	6.5979	6.4951	7.9747	5.5736	7.2238	-0.6251	-0.6210	-1.6598	-1.5146	-0.4430	-1.0701
20	5.8212	6.8903	5.9386	5.6990	7.7687	6.0323	-1.1429	-0.3563	0.4341	-0.7052	0.0671	-0.9812
21	7.2574	5.4891	7.4018	7.5166	7.0429	7.7256	0.6332	-0.0715	-0.1162	0.8906	1.3867	-1.2985
22	5.3775	7.6399	5.2803	7.7935	7.1358	5.4665	-1.6239	-1.3454	-0.0395	0.9807	0.0789	0.7885
23	6.7800	7.7133	7.7018	7.3142	6.3545	5.4325	-0.7898	0.2471	0.3790	0.9942	-1.6867	-1.7023
24	6.1607	6.7065	6.4891	5.9554	7.2639	5.0202	0.9353	0.5160	-0.2193	-0.0016	0.7967	-1.3160
25	5.9712	7.6653	5.7644	6.1548	6.0113	5.2531	-1.0432	-0.5831	-1.0319	1.2103	0.9271	-0.0159
