ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	46.5745	48.3138	47.7604	47.9731	48.4693	47.5337	0.3797	1.0999	-1.3373	-0.2320	1.8474	0.6530
1	47.9039	46.5493	47.7624	48.6249	48.8111	48.6495	-0.4974	-0.2400	-0.2900	-0.5301	0.3987	-1.1935
2	46.3055	46.4084	47.6398	48.2232	46.0495	46.5452	0.6176	-0.4106	1.0379	-0.1750	-0.0677	1.1094
3	48.6481	46.6357	48.0856	48.7786	47.0830	46.3345	1.1605	-0.8731	0.1058	-1.3484	0.3746	1.0125
4	46.6184	47.4865	47.3343	48.0034	48.1617	46.4721	-1.7617	1.3992	-0.1200	0.6029	-1.5968	-0.7261
5	47.1826	47.6258	47.9913	46.5532	47.9052	47.6104	-1.4701	1.6518	-1.0972	0.1866	-0.0625	-0.8612
6	46.1707	46.4429	46.5421	46.2764	46.2243	48.4997	0.8801	0.6972	-0.2183	-1.2736	-0.1173	-0.0250
7	47.6011	46.3693	46.6392	46.2992	46.0739	46.6785	0.9645	-0.9178	0.6233	-1.5203	-0.5321	0.2476
8	46.8922	48.0818	47.2404	46.1533	48.7172	47.1119	0.8857	-0.9613	-1.5243	-0.6811	-0.3951	0.2196
9	48.9261	47.5768	47.7493	46.0877	48.3370	48.9091	1.5390	-0.1473	1.0505	2.5975	-0.2053	-0.5096
10	46.8028	47.1448	46.7623	46.8083	48.8688	47.3291	1.3750	0.4470	-0.0181	-2.3438	0.6031	-0.3383
11	48.2856	47.2702	48.4135	48.3182	46.6737	46.8638	0.0538	0.4679	1.3444	0.5996	-0.6673	0.9629
12	47.8772	46.0010	48.2729	48.6251	46.4680	47.3921	-1.4398	0.6909	-0.4124	0.9328	2.1504	-0.4315
13	46.6262	47.4300	46.8870	46.5423	47.3230	48.5452	-0.1080	-0.3490	0.7851	-0.4759	1.0062	0.8644
14	48.8013	47.1474	48.4470	48.6386	48.9468	46.3348	-0.6591	1.8527	1.5346	-0.0041	0.1549	-0.7785
15	48.2463	47.1142	48.0674	47.9341	46.1292	48.5289	0.8619	0.5122	0.9556	0.6401	0.2520	-0.4355
16	48.0516	47.3497	48.7541	47.5007	46.2986	48.3326	0.3548	-0.4355	-1.3154	1.8739	-0.2574	-0.5916
17	48.6813	48.6743	48.1611	46.3877	48.5785	48.3452	-0.4785	-0.1319	1.7405	-0.3823	-0.0025	0.7265
