ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	42.6791	42.6321	42.6413	42.6163	42.4920	41.6820	-0.1558	1.7213	0.0933	1.9165	-0.1619	0.4194
1	40.0643	41.4061	41.9119	41.1827	41.8137	40.6881	0.6377	-0.5273	-0.3635	-0.1480	0.3635	-1.0601
2	40.9244	40.8321	41.7172	42.8120	42.1026	41.9463	-0.3135	-0.7097	0.1313	-0.4418	-0.9314	2.0023
3	40.5210	42.7501	41.0016	40.4334	41.2533	40.3239	1.1134	0.5607	-1.0721	-0.9763	-0.8253	0.6799
4	41.8121	41.8156	41.8082	42.3276	42.4087	42.3204	0.1600	-0.5906	0.3823	0.5976	0.1014	-1.5398
5	41.7369	41.5353	40.9502	41.2388	42.1115	40.8342	-0.0035	-0.6411	0.5890	-0.6423	-0.3468	1.1067
6	41.3559	41.8418	41.0806	42.2798	40.4568	42.7351	1.0487	0.2617	0.3582	-1.3884	0.8731	0.0561
7	40.3849	40.9130	42.6883	42.8960	42.2729	40.5427	-0.1925	1.2150	-1.5218	1.8737	-0.2895	0.6654
8	41.2268	41.5366	42.4537	41.5041	40.0755	41.7793	-0.1276	0.8003	1.2296	-2.1479	-0.4232	-1.7306
9	41.4576	40.5511	42.6621	40.7885	40.3932	41.2375	1.2747	-0.7758	1.3849	-0.8569	0.8615	-0.7482
10	40.0963	42.9572	42.8720	42.0462	42.0225	42.5186	-0.6145	-0.3896	-0.5198	-1.1308	-0.9628	1.1666
11	42.8828	41.6891	42.5744	40.5651	40.4285	41.8536	-0.2290	0.7263	0.1632	1.9566	0.7984	-0.0453
12	42.4926	42.4810	40.5104	41.9565	41.8100	42.4047	1.6722	0.5807	-0.9658	1.2763	-2.2952	1.1426
13	40.5677	42.7620	42.1771	41.6923	41.5371	42.8547	0.2665	0.3513	0.4453	-1.6170	-0.8178	-0.8853
14	40.5061	41.0349	41.6991	40.6670	41.0254	40.2892	0.3687	-1.1163	-0.5071	0.0005	1.2026	1.5841
15	41.8148	40.2388	41.7052	42.9880	41.4693	40.0626	-0.0491	0.1696	-1.1337	0.4222	-2.0135	0.9848
16	42.3133	42.9807	42.4540	40.8918	40.6066	42.3909	-0.2533	-0.1336	-0.5639	-0.1377	0.6079	0.6202
17	41.2453	40.3750	40.7236	42.9621	40.5117	41.3449	0.9811	-0.8904	-1.0775	-0.5901	-1.6696	-0.2511
18	40.8016	41.9664	41.3677	41.4843	42.3695	40.7197	0.6795	0.3690	0.9170	-0.1498	-0.0692	0.0709
19	41.2844	42.7007	40.1593	41.0245	42.0673	42.1857	-0.4261	1.5893	-1.4698	0.0279	-0.9929	-0.5072
20	40.3376	41.8065	42.0678	40.3225	40.8709	41.4234	1.1203	1.1520	-0.2864	-1.3478	1.7843	-1.8696
21	42.3804	40.0808	41.4481	40.1465	42.5076	42.1481	-0.1646	-2.3806	1.8587	0.5879	-1.1275	1.1008
22	40.1593	41.3236	41.5162	42.4425	42.4846	40.9101	-0.0857	-0.3028	0.1628	1.5223	0.2735	-1.6670
23	41.9349	41.9897	42.9933	41.3441	42.6603	41.8508	0.0059	-0.0565	-1.4560	0.0229	0.4591	-1.1137
24	40.7278	41.6167	41.1415	40.7756	41.9845	40.4995	-1.0518	-2.1827	-1.0277	0.7332	-0.0942	-0.1301
25	42.1068	41.6647	40.0276	42.0652	41.8635	42.5674	-0.3162	0.3968	0.5967	-0.3106	-0.3231	0.0794
26	40.1579	41.9127	41.3987	40.6276	40.6704	42.7745	-1.3813	1.0511	-0.4373	1.2294	-0.7896	-1.3352
27	40.0334	42.3252	41.1825	40.8883	41.9714	42.6617	0.7235	-0.0606	0.4024	0.4846	-0.2234	0.4237
28	40.2321	41.9307	40.0962	42.6159	41.7076	42.4535	-2.0022	-0.6192	-0.2749	0.2487	-0.4165	-0.5731
29	41.1312	41.0824	42.2763	41.2097	41.4911	41.4862	-0.4302	0.1374	0.4880	0.5749	0.1548	0.4207
30	41.2616	40.8181	41.1332	41.8068	41.0074	40.5212	0.4100	1.6821	-0.4912	0.3381	0.4957	-0.9158
31	40.5063	41.8272	41.7924	40.0734	41.0022	40.8016	-1.4040	1.0778	1.7803	2.9110	-0.2480	-0.0598
32	40.0279	41.4585	40.4310	41.3491	42.3011	41.4900	-1.3829	-1.0475	-0.4487	0.9084	-0.1477	-1.0205
33	41.8656	40.2146	42.4726	40.4607	40.7191	40.9887	0.4634	-1.9250	-0.4471	1.6126	-0.9479	-1.8196
34	40.6967	42.6283	40.0177	40.6826	41.2189	40.4955	0.6153	0.3643	0.4969	-0.6126	1.0966	-0.7542
35	40.7751	41.9714	40.5875	42.2458	41.4728	42.3289	-0.6318	0.2708	2.6982	0.5222	0.1579	-0.0788
36	41.5030	42.8290	42.8318	42.3374	40.7196	40.3226	0.5670	1.0440	-0.7950	1.2816	-0.4094	2.0246
37	40.3464	42.8435	42.5793	40.8488	42.1976	40.5483	-1.7502	-0.8867	0.3240	-1.0024	-0.0439	-0.5164
38	42.5286	40.2793	42.8487	40.1125	41.7566	40.6879	-0.5285	-1.0179	1.7821	-0.3286	0.5353	1.0574
39	42.3601	41.4482	42.3258	41.0344	41.4821	40.7690	1.2019	-2.8577	-0.4390	-1.6938	0.7465	-2.0711
40	42.6155	41.5934	41.5111	42.1719	41.5998	42.0792	-0.4387	0.7594	-0.0334	2.2366	0.0831	-0.0687
41	41.2869	42.6121	42.2970	42.5912	41.3944	42.6673	0.1406	-0.4272	-0.2979	0.6539	0.0359	-1.7510
42	41.3050	41.2004	41.0194	41.9880	40.2387	40.3878	1.2086	1.7917	-0.1197	-0.4786	-0.5834	-0.7915
43	42.6431	41.6880	42.5448	40.0343	40.3800	40.0517	-0.1494	-1.4441	-0.1277	-0.5550	0.6959	0.5192
44	40.5875	42.2079	41.6089	41.1112	41.8576	40.0888	-0.0260	1.0795	0.0960	1.1164	-1.2063	-0.5474
45	41.9673	40.7931	41.3509	42.2476	40.7905	42.3843	-0.7140	0.1941	0.8322	-2.3497	0.6556	0.7963
46	40.5476	41.7540	40.7824	41.0558	42.8668	40.8562	-0.0369	-0.4773	0.7409	-1.9193	-0.0106	-0.8306
47	40.5402	41.5976	42.2383	42.0360	42.5340	40.3545	-1.6283	-0.6204	0.4590	-1.7739	0.0806	0.4786
48	42.9637	41.0639	42.7100	41.3038	42.0726	41.0170	-2.0125	-1.8633	0.5374	-0.8869	-0.2173	1.1179
49	42.9158	40.4386	40.9967	41.1024	41.7467	42.9373	0.0969	-0.2546	-1.0307	-1.2566	0.9374	0.4506
50	42.6299	42.3256	42.2038	42.6184	41.3946	42.5727	-0.4799	-0.4365	-0.1645	-0.2792	0.2922	1.0710
51	42.6346	41.0940	40.2771	40.0919	41.9027	42.5445	0.4255	-0.1092	-0.8790	-0.1868	0.7484	-0.1455
52	41.1760	40.2845	42.9604	40.7354	40.1366	42.3831	-0.8523	1.9214	1.6299	-0.5653	0.6113	-0.0107
53	40.8700	42.2182	41.8369	40.0611	41.7603	40.7281	-0.7542	-0.2075	-1.0666	-1.9690	0.2724	-0.9086
54	41.4797	40.7750	41.1679	41.1900	41.7894	42.8880	0.0559	-0.0736	-0.3633	1.7356	0.1219	-0.2935
55	41.4860	42.3955	41.8631	40.1497	40.4764	42.7087	-0.6491	-0.7143	-0.6449	-0.6097	0.3260	0.0416
56	41.3672	41.7467	40.0898	42.9810	41.5736	40.1041	0.0133	0.8888	-0.4483	0.4225	-1.6793	0.7947
57	40.8455	40.2605	41.9078	41.8911	42.7090	42.7673	-0.6054	-0.4378	2.1769	1.0805	-0.7244	-0.3600
58	41.1690	40.8546	40.0834	42.9864	41.0443	41.2254	-0.8973	0.2200	0.2314	1.8341	2.1564	-0.1935
59	42.7083	42.6363	40.1007	42.5080	40.9747	41.7852	1.8025	0.2509	-0.1055	0.6945	0.6999	-1.2285
60	41.7127	40.3930	41.5516	40.2455	42.3751	41.2477	1.0467	0.7342	-0.5070	2.1593	-0.3701	-0.6611
61	42.7023	42.7198	42.5904	42.1652	42.3466	42.6327	1.2009	0.0650	0.8218	-0.3785	-0.1888	0.1643
62	41.4788	40.6259	40.4067	42.5584	40.3320	41.9318	-0.1622	-0.9379	-0.1243	-2.9275	-0.4954	0.4770
63	40.0034	40.0117	40.5639	40.9729	40.5629	41.6934	0.7954	0.2319	-0.2008	-0.5395	-0.3213	0.5860
64	40.9879	40.6669	40.9133	42.2036	42.5293	42.8228	2.3669	-1.4591	0.0681	0.3331	1.7859	0.3313
65	40.6263	41.6056	41.4338	42.0565	42.9634	40.9563	-0.8000	-1.4045	1.0397	-1.4746	-0.2516	-1.2052
66	42.7933	41.7158	40.2391	41.6472	40.8900	40.1982	0.6458	1.9775	-0.8903	0.8307	-0.8975	0.3278
67	41.5395	41.8075	41.0067	42.0253	42.1675	41.2606	0.7297	0.3305	-0.7205	-1.4141	0.3663	0.4241
68	40.2534	40.7506	40.4368	41.0216	42.1505	42.7392	-0.3494	-0.0485	0.2083	0.0290	0.6352	-1.9157
69	40.5617	42.0645	42.0257	42.8765	42.3392	41.4950	-2.4219	0.8558	1.5431	0.3181	0.8736	0.7119
