ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	38.1597	36.8450	37.8767	36.4077	38.9617	37.6253	-0.3880	-1.2470	-0.1188	-0.9027	-0.4947	-0.8008
1	37.8779	37.5851	38.0666	37.1149	38.4809	37.0986	1.5036	-0.6201	-1.1048	0.9645	0.0879	-0.2191
2	37.7595	36.7338	36.4645	36.8712	38.0940	37.9513	1.7341	0.0893	-0.5529	-0.7606	1.2504	0.9605
3	38.4121	38.0927	36.5734	38.0101	37.8559	37.2055	-0.3843	-0.5801	0.2412	-1.2766	0.9421	1.1947
4	37.9712	37.3856	37.9430	37.6940	37.0888	38.6922	0.8781	-0.7157	-0.4042	-1.1380	1.3286	1.2216
5	37.5453	36.4364	38.2556	37.7323	38.6559	36.8142	0.1166	-1.6178	0.8780	-0.1383	1.7995	1.2358
6	38.6704	38.6606	36.3626	37.7022	36.1180	37.3185	-0.7681	-1.3890	-0.1659	-0.3486	-0.5417	-0.1174
7	37.4176	38.4432	38.2001	36.1080	37.3479	38.8659	2.4719	1.2412	1.3328	0.2126	-1.3858	0.3700
8	36.1148	38.1077	36.0463	38.7056	38.9423	38.6730	-0.1663	-0.4123	-1.7517	1.5533	0.1503	-0.3163
9	36.7927	36.7596	37.1252	37.7099	36.8156	36.4862	2.1656	1.8417	-0.9283	1.4428	0.1492	0.7087
10	37.7921	38.4799	37.0219	36.9253	36.9790	37.8949	0.0539	0.2084	-0.9151	-0.4415	-0.4254	-0.3540
11	36.6345	37.8496	36.3454	37.5229	36.8593	36.0493	-0.3588	0.0298	0.0741	-0.2216	-0.4407	0.0478
12	37.6396	37.9378	37.1412	38.1071	36.6674	37.5187	0.4775	0.1506	-0.7679	0.7557	0.2825	0.2201
13	38.4698	37.1120	36.3087	36.7053	38.1852	38.9628	-0.9156	0.1209	0.0249	0.5305	0.9089	-0.3780
14	38.5168	37.4902	37.7215	36.4613	38.4369	37.9637	-1.0977	1.1280	-0.5755	-0.3034	1.3777	-1.7665
15	38.9284	37.8416	37.1633	36.0781	38.0004	37.1952	-1.5189	-0.3979	-0.0205	0.2757	0.9699	-0.7787
16	38.2045	36.3736	38.8689	38.1555	36.1876	36.5591	0.0373	0.5451	0.7911	0.7429	0.1051	1.1497
17	36.3647	36.1434	36.5891	37.0085	38.8891	36.0747	-1.6006	-0.3365	1.9507	-1.3111	-0.1256	1.9159
18	38.0416	37.4890	36.5649	38.5589	36.8370	36.0277	0.7472	0.2792	0.5814	-0.3847	0.2729	0.7234
19	36.2629	37.3004	38.6638	38.2943	36.9869	36.5484	-0.0897	1.1997	-1.1167	-0.8152	0.4243	0.4340
20	38.4102	38.8185	36.9413	37.4046	36.5902	36.3933	-0.9199	0.8862	0.0203	1.0677	1.6974	1.5960
21	38.2837	36.0858	38.9151	38.8818	36.4989	37.1275	-1.7152	0.3353	-0.8946	-0.1449	-1.3694	0.3084
22	37.5646	37.6091	37.0614	38.4839	37.8165	36.1579	-0.8146	0.1768	0.8205	-0.2613	-1.3082	0.7954
23	37.1548	36.8185	38.0369	36.7734	36.4212	36.2594	-1.0781	-0.4959	0.8656	-1.5089	-0.0074	2.1266
