ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	9.3490	8.4239	8.8615	8.6055	10.3151	8.5795	-0.7082	0.2571	-0.7570	0.1706	-1.7899	-0.2384
1	8.5193	9.6609	10.4829	10.0531	10.7244	10.0614	-2.2382	-1.3971	-1.3086	0.2059	-1.5610	0.4416
2	10.8193	8.7954	10.3947	8.7474	8.6989	8.6943	0.2468	1.6142	-0.1268	-0.7348	-1.4171	-1.0319
3	10.9391	10.8691	9.8105	9.3434	8.5072	8.1943	-0.8049	0.1917	-0.1189	0.9258	0.0133	0.1385
4	9.6580	8.8499	8.8107	10.2827	10.5537	8.3025	0.2519	0.6571	0.4616	0.2494	1.0845	-0.6668
5	9.0254	9.3936	8.3461	10.0112	9.2993	8.9392	-0.6095	0.5645	-0.5530	-1.3295	-1.3324	-1.5744
6	10.4213	10.3961	8.7273	8.5526	9.2713	10.7167	2.3684	0.1142	-0.3470	0.4170	-0.4680	-0.7943
7	8.8728	9.9212	9.9857	8.2535	9.6876	9.4533	-0.4043	1.2496	-0.4707	-0.9944	-0.1815	-0.4944
8	9.6408	10.6139	10.0945	10.7426	10.9461	8.7544	-2.7936	0.7398	0.0671	2.1381	-0.7028	0.3198
9	8.3490	8.2421	8.9119	10.5900	10.9873	10.4687	-0.8975	0.4090	-0.3250	0.8455	-0.1901	-1.4577
10	9.4967	10.9483	9.0735	10.1409	8.2566	9.9367	0.5101	0.2831	-0.9012	0.0557	1.0833	0.8154
11	9.1731	9.8224	8.2856	9.3029	8.6877	8.2998	0.6784	1.7468	-0.0256	-1.8597	0.4059	0.3509
12	9.8601	10.7545	10.8020	8.1750	10.7329	9.5620	0.6686	-0.5389	1.1982	0.7394	0.0427	-0.3642
13	10.5952	8.3449	10.3414	9.4911	9.5096	10.9371	-0.0277	-0.3052	0.4087	-0.2733	1.8065	0.7008
