ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	36.2249	36.3340	37.7124	35.8811	36.8307	36.8610	0.5934	-0.6267	0.5488	-0.4787	0.9739	1.3498
1	37.8739	37.4851	35.3518	37.0868	35.7970	35.0018	0.3438	1.5436	0.4431	0.0025	-1.8039	-1.4104
2	37.4746	35.9799	37.3639	37.0308	36.9628	37.9132	0.6615	-0.4025	-0.6843	0.0804	-0.4598	-1.4154
3	36.8324	36.9776	37.9482	37.4915	37.5883	37.9860	-2.4047	-0.5129	-0.1011	0.4518	-2.0122	0.3892
4	37.8551	35.2873	35.8428	36.3467	37.1579	37.6863	1.1961	1.0187	0.0021	-0.2128	0.5975	-0.1366
5	35.3501	36.7509	35.4405	36.4594	35.9916	35.4829	0.2148	0.2527	-0.6587	-0.8199	-0.8093	0.0652
6	35.8729	37.8624	36.6665	36.6099	36.0308	36.7552	0.9765	-0.7789	0.7846	-0.3712	-0.2148	1.3392
7	37.2668	37.2631	35.2308	37.5212	36.5072	37.5142	0.1043	-1.4780	0.3681	0.3258	0.9660	1.2292
8	37.6787	37.8191	36.6368	35.5093	37.5077	35.4837	-0.4064	1.4576	-0.4975	-0.9761	-1.1988	1.7822
9	37.9101	36.4421	37.5308	36.1448	36.9343	35.3589	0.1536	1.3338	1.0524	-0.3953	0.7089	0.0707
10	35.3558	37.4193	35.3616	35.9359	37.6645	36.6014	0.2495	0.8376	-0.1381	-1.1935	0.8245	2.7819
11	37.6002	35.8940	35.8814	35.7506	37.7627	35.9541	0.4020	-0.4387	1.5454	0.4110	-1.6141	1.1337
12	36.2313	35.9546	37.4517	35.4003	35.7113	36.7604	0.5579	0.3586	-0.3459	0.0991	-0.3888	-0.4632
13	37.1370	36.5554	35.9088	35.0049	35.3614	37.0533	2.1501	-0.6350	1.2574	-1.4689	-1.1802	-0.5000
14	35.8902	36.5422	36.5410	36.0998	37.6072	35.3003	0.1273	-1.2907	0.5658	-0.7952	-1.6959	0.1770
15	35.6958	37.0523	37.2645	35.6002	37.1935	37.8837	0.4149	0.5728	0.0264	0.2490	0.5110	-0.2146
16	35.9764	37.9491	35.8445	35.3319	35.9088	35.9373	0.4682	0.5298	0.6548	-1.6809	-0.5020	0.0743
17	36.7472	36.1680	36.6159	35.0835	35.4825	35.6179	-1.6755	1.2857	0.1181	-0.4919	0.7353	0.2248
18	35.4052	36.2579	35.7505	37.9155	35.5534	35.8929	0.5797	-1.8483	-0.4789	-0.4894	0.3969	0.1590
19	37.2575	36.8532	37.1410	37.2938	36.8222	37.1824	-2.1675	-0.2551	0.6525	1.0470	-0.9652	-0.0888
20	37.2557	37.1092	36.4939	36.3150	36.5471	37.7646	-1.2016	-0.4308	0.0653	-2.2827	0.1314	-0.7341
21	35.2481	36.5565	35.9862	36.5760	37.6312	35.0840	0.3654	-0.7965	-0.1884	-0.0262	0.0781	-0.0561
22	37.6939	36.0075	36.7213	35.8431	35.1488	36.6532	1.5798	0.0532	1.2515	0.9073	0.0803	-2.6227
23	36.8982	37.1366	36.1907	36.7043	37.2957	35.2168	1.2646	-0.6503	0.1796	0.3031	-2.3464	-0.5475
24	36.8952	37.7757	36.2519	35.5615	36.4730	35.9422	-0.2773	-0.5522	0.4636	0.3160	0.0927	1.3828
25	36.2990	36.3082	35.7840	37.9735	35.5271	36.7052	2.1903	0.3262	-0.2270	0.4456	-0.4061	-2.3473
26	35.4529	35.3679	37.5634	37.3747	37.9430	36.6946	0.0218	-1.2630	-0.4319	-0.0792	1.2192	0.9433
27	37.0526	35.3281	37.1152	36.2974	36.7846	36.9105	-0.6429	0.6242	1.8799	-0.6422	-1.1134	-2.4629
28	37.3206	37.1590	36.4494	36.9826	35.1106	35.8239	-1.3564	-0.4271	-0.5014	0.7085	1.0007	-0.4781
29	36.6870	37.3105	37.9669	36.9705	35.5066	37.1160	0.4598	0.7802	1.2174	-2.3993	0.6638	-0.6057
30	37.9067	37.8429	35.1249	35.1632	35.9380	35.9954	-1.1092	0.3500	-1.9920	0.4626	0.0744	-0.2729
31	36.7528	37.9207	35.1830	36.8245	36.5007	35.1771	0.1068	0.6559	1.9880	-0.7080	-0.4518	-0.4447
32	37.7028	36.0030	35.8368	37.7516	36.3215	35.7187	0.0548	0.4736	0.0802	0.5589	0.0485	0.3982
33	37.3713	35.2936	36.7471	36.0432	37.0366	36.5597	1.5588	-1.0565	-2.0636	0.3826	-0.3079	-1.4332
34	35.0937	36.7713	35.6492	35.8037	37.4055	37.0803	1.0215	0.7577	-1.0486	1.8785	0.5532	-0.9452
35	37.6228	35.0168	35.4656	36.3479	37.4064	37.9855	-0.9142	0.2213	1.5159	-0.3555	0.8157	0.2648
36	37.0805	35.6698	35.3009	36.5731	35.3315	35.0850	1.1153	-0.5502	0.5790	-0.7505	-0.8376	0.1126
37	37.4148	35.4213	35.9861	37.6087	35.2834	35.7062	-0.1178	-0.5995	0.2458	0.9083	-2.1168	-0.8179
38	37.0647	35.3379	35.5341	37.1572	36.8259	36.1705	-0.9549	-0.0884	0.9612	-0.8073	0.4712	0.5420
39	37.5705	36.8964	36.2692	36.8962	37.6351	36.7950	-2.0447	0.1161	-0.7471	-0.1407	-0.3064	1.9053
40	37.6972	35.0669	37.1550	35.4512	37.2408	36.5744	-0.5862	1.0716	0.4016	-0.6089	-1.1857	0.3655
41	36.1241	35.1038	35.7695	37.0062	36.4463	35.2997	-0.5897	0.2351	0.9158	0.4221	-0.0915	0.4022
42	36.9578	35.0984	36.9108	35.6873	35.0717	35.7069	0.0597	-1.5496	-1.6925	1.6103	0.5186	-0.3184
43	36.4000	36.2641	37.4045	35.8514	37.8879	36.3868	0.5685	-0.2256	-0.8655	-1.5691	1.3229	0.1787
44	35.5257	37.2962	36.2246	36.4062	37.1420	36.8666	0.1881	0.5652	1.7480	1.6305	-1.3109	0.8040
45	36.5191	37.0290	37.3490	36.8269	37.5013	35.3398	-1.0206	0.5444	0.5714	1.0090	0.4432	0.8939
46	36.0547	35.2554	35.1640	36.6108	36.9622	36.1871	-0.5425	1.3784	-1.0577	-0.6828	0.1779	1.5306
47	37.2409	36.0584	35.6416	36.7908	35.7931	35.7937	0.9543	-0.7067	-0.7810	0.7353	0.4108	-0.6900
48	36.1907	37.8296	35.6364	36.0998	37.2343	37.8867	0.4633	-1.0955	-1.3726	0.3775	0.5520	-0.1274
49	36.2774	37.1320	37.0823	35.0489	36.5136	36.9853	-0.3228	0.4041	-2.4099	1.2177	0.5662	0.1973
50	37.6862	37.8623	35.6235	36.9240	37.6008	36.1796	1.3449	0.5310	0.6023	-0.5549	0.8766	0.4928
