ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	31.5326	30.0487	29.5861	31.5846	31.5627	31.8277	0.7501	-2.2966	0.6443	0.7400	0.9441	1.6359
1	29.3422	30.8627	31.0679	31.0051	31.0323	29.1569	-0.2923	0.8813	-1.4031	1.8208	-0.3593	-1.7509
2	29.6730	29.7332	31.6680	30.2583	29.1690	29.2196	1.4650	-0.0812	0.5153	-0.1330	-0.9577	-0.5221
3	30.3805	29.2103	30.4210	29.2853	31.6001	30.7790	-1.2095	0.0159	1.0835	0.2715	-0.9806	0.7049
4	31.3325	31.2942	31.2937	29.4024	30.6254	31.0974	0.6951	0.4029	-0.0989	0.6263	-0.6314	-0.2106
5	29.2730	29.4319	31.6692	29.7576	29.1159	31.6703	-1.2489	-0.1923	0.6502	-1.3567	-0.1588	0.3247
6	31.6883	31.8251	30.3666	30.2725	29.1695	30.5210	0.0717	0.0561	-1.1304	0.3578	-0.1524	1.8482
7	30.3096	29.0283	30.9243	29.1342	29.9861	29.3287	-0.4122	1.1318	-0.0049	-0.3220	0.0200	0.1298
8	30.7814	31.3629	30.7922	31.4664	31.0779	29.9772	-0.7920	-0.9929	-1.4838	-0.2977	0.3548	0.6333
9	29.7820	29.2647	30.0635	31.0424	30.5707	30.8451	0.7435	0.4738	-0.7675	0.0228	-0.3013	-0.2300
10	31.3041	30.7484	31.3087	29.0671	31.3269	30.1962	0.6473	-1.5857	1.0010	1.5787	0.0455	1.2185
11	29.0777	30.1318	29.9623	29.3721	30.8965	29.5706	0.7880	-0.7448	-0.6632	0.0862	0.7433	0.9804
12	31.2712	29.8956	31.1241	31.0559	30.7900	30.0232	0.2519	1.6868	1.5246	0.8441	-0.2197	1.3990
13	30.6864	30.1642	30.5389	31.8389	31.6209	30.0916	-1.9905	-0.9050	-0.3274	-0.7416	-1.7166	-0.7164
14	30.3073	31.5844	30.9978	31.5517	30.2284	30.6412	0.9533	-0.6414	-0.9199	-0.6678	-2.0524	0.6586
15	31.7855	29.1618	29.8270	31.0178	30.3273	31.1849	1.3915	-0.1681	1.0647	0.0651	0.8429	0.6623
16	29.1557	30.4569	31.8043	31.1143	30.9475	31.3542	0.4845	-0.1836	-0.3678	0.6393	-0.2609	-2.1536
17	30.1063	30.0675	30.4282	31.3066	30.4480	29.0215	-0.9127	-1.7140	-2.7013	-0.1058	-0.3716	-0.0990
18	30.0825	29.5564	31.5927	31.6890	30.7811	29.4780	0.1910	0.7583	0.7022	0.1046	-0.5485	-0.6514
19	30.4733	30.9748	29.8462	31.3475	30.2117	31.9507	0.0347	-1.4753	-0.2799	-0.7740	-0.5302	0.6256
20	29.9863	31.3496	31.2238	29.4722	31.8722	31.1596	-0.7072	-1.0680	-1.3384	1.2416	1.6187	-0.4286
21	29.6457	30.5876	31.3463	31.9872	31.9330	31.7488	0.2355	-0.5734	1.0186	-0.7802	-0.7615	0.5548
22	30.3836	30.2247	29.2616	30.4283	30.3739	31.8734	-0.2829	-0.0732	0.8045	-0.4267	0.9391	-0.5372
23	31.0698	30.3487	30.1588	29.0477	31.1827	29.8981	-0.5784	-1.3658	0.5241	1.1058	0.6345	-0.4100
24	30.8653	31.1430	30.7012	29.5498	31.7935	29.6219	-0.0633	0.1792	1.1897	-0.8411	1.0543	-1.4697
25	29.5807	30.5237	30.4436	29.8524	31.8173	29.8695	0.9071	1.8666	-0.4223	1.6622	-1.5391	-0.7999
26	29.9932	30.0305	31.2793	31.3107	29.8107	29.1494	-0.0504	1.8619	2.3584	1.1041	0.0046	-1.8015
27	30.1092	31.9952	31.0003	30.1045	31.3940	31.5930	-2.0551	1.0425	-0.0004	-0.3463	-1.1706	1.0121
28	29.4494	29.5013	29.5410	31.0318	29.8948	31.3863	0.6381	1.2438	0.8768	-1.0599	-0.9804	0.4688
29	29.4445	29.2347	31.0740	30.6463	29.9281	31.9326	0.7838	1.8301	0.5553	0.9941	-0.5326	0.1697
30	30.8501	31.7595	31.0509	30.6677	30.0134	29.2351	2.2807	1.6835	0.5760	-1.5959	-0.5579	-0.7532
31	29.0009	30.8331	31.9715	31.8099	30.4789	31.0167	0.4521	-0.5708	-1.0647	0.2209	-0.1030	-0.3969
32	29.0326	29.0014	30.3659	31.7683	29.4182	31.7456	-0.4750	-0.0403	0.5635	0.6729	0.7340	-0.3508
33	30.7651	30.1206	31.1320	31.0016	30.1410	30.5554	-0.4827	0.1929	0.3814	0.3872	0.8089	-1.9716
34	31.3884	29.1698	29.2179	31.9139	29.7193	29.6111	-0.3868	-0.7719	0.9549	0.4817	0.4208	-0.2533
35	30.7799	30.2827	30.5939	31.5654	30.5822	30.4060	-0.8557	1.6131	-0.7994	1.0862	1.1474	-2.1543
36	31.4936	30.2603	31.1844	30.5929	31.2647	29.1589	1.0973	-0.6889	-0.7051	0.3406	-0.2086	-0.1567
37	29.4878	30.3723	30.4772	30.2721	31.8927	31.8694	-0.0021	-0.3626	1.8934	-1.1173	-0.7576	-1.1730
38	30.4402	31.3859	29.3437	30.7422	31.2364	31.1924	-0.6098	1.3210	0.1182	0.0266	-0.9454	0.2737
39	29.0993	30.0628	31.3189	30.1319	30.8706	31.7715	-1.4251	-1.2633	-1.4408	1.7237	0.9958	0.4813
40	29.5944	30.3140	31.4539	30.6047	30.7496	29.3848	-0.8884	-0.9353	0.3631	1.2496	2.0314	0.3158
41	29.3842	30.6495	31.7579	30.9275	30.3669	30.4526	-0.4682	0.0898	0.9334	-1.1743	-1.0590	0.3377
42	31.2871	29.9773	31.8584	31.0955	31.4472	31.9231	-1.7068	-2.4126	-1.4444	1.3992	0.1934	-0.7562
43	29.3508	30.5169	29.8998	30.7104	31.7824	31.1487	1.3987	0.7151	0.3287	0.7635	-0.5079	0.8452
44	31.9099	31.8082	30.3579	29.3721	30.5138	30.4610	-0.7939	-0.1364	-0.2829	-0.6446	-1.6891	-0.1720
45	31.1106	30.6178	29.7526	30.7458	29.8098	31.7404	-0.5403	1.1451	-0.4024	1.9689	0.9642	-1.2179
46	31.4753	29.0755	30.8404	31.8319	30.8263	29.2561	-1.0877	0.2945	0.0147	1.2297	-0.8056	-0.0991
47	31.7111	31.9426	31.5921	30.6511	30.9804	30.9357	-0.3625	0.3399	0.5682	-0.5678	-0.6275	-0.0334
48	30.6635	29.6495	31.6277	31.9671	31.8766	30.3651	-0.5079	0.2629	-0.1291	1.2747	-0.0636	-0.2321
49	31.9748	29.0276	31.5897	30.6609	29.1200	29.2208	-0.4770	-1.4414	0.4111	0.2476	0.6850	-0.2318
50	30.7249	30.9268	31.6204	29.8862	29.2291	29.1471	-2.1011	0.6969	0.4798	-1.6821	-0.3814	-0.2312
51	30.7707	30.3365	31.7614	31.0489	31.4770	30.6077	0.6892	1.0542	-0.7500	-0.2255	2.4494	0.2149
52	30.7601	30.1493	31.9682	31.3729	31.3405	31.7330	-0.2101	-0.9468	-1.1676	0.1051	-2.4626	0.7015
53	30.6844	30.7508	30.9858	31.8359	30.7629	31.3548	1.0039	0.7361	0.1154	-0.9034	-0.1943	-2.2989
54	30.9544	30.8706	31.4068	30.1959	30.7482	29.8807	-0.8987	0.3180	0.8866	-0.7512	0.5194	-0.5472
55	29.4819	31.1494	30.7570	29.0187	31.6431	31.3652	-0.2824	0.8287	-0.5947	0.2103	0.2705	0.1234
56	30.0890	31.6253	29.3137	30.3353	30.6646	29.8342	0.3159	0.0027	0.9804	-1.1245	-1.2263	-0.4313
57	31.6836	29.5674	31.4345	30.7188	29.1744	29.4742	0.4704	-0.9634	-0.7370	1.4004	-0.9547	2.1845
58	29.8621	30.6621	30.7720	30.2025	29.4575	30.7543	0.3977	0.7924	-1.5378	-0.2123	2.0153	0.6340
59	30.7975	31.1462	30.6070	30.0480	31.8015	31.8764	-2.1620	1.0499	1.9193	-1.1832	1.1289	0.8404
