ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	8.9015	7.7815	7.6456	7.0277	9.0481	7.0677	-0.5971	0.5411	0.1017	0.6607	1.5558	0.8510
1	8.4850	8.6765	8.4743	7.7415	8.4573	9.6661	0.7302	-0.7387	-0.0361	-0.3180	1.1816	0.5865
2	7.7658	7.3145	7.3477	8.5135	7.1980	9.2222	-0.9784	-0.4323	0.6317	1.3458	-0.9107	0.9340
3	8.0563	9.9608	8.4358	9.9691	7.8588	9.0347	0.4995	-0.5683	-1.3129	-0.5073	-0.2810	0.7565
4	8.2977	9.4207	7.5738	7.6601	9.3676	9.7993	0.1244	-0.1987	-0.6713	0.3180	0.0860	-0.5394
5	9.5461	9.9116	8.8403	7.2478	8.6704	7.7500	0.1547	0.2638	-0.5500	-1.1480	0.9972	-0.4547
6	7.8200	7.4494	9.4277	8.0169	8.8035	9.0634	-0.9272	1.5814	-1.6981	-1.1520	-2.9821	-0.0810
7	8.0996	8.1691	7.2590	8.6304	7.0605	7.9310	-0.3501	0.9524	1.0150	1.4039	-0.5824	-0.4785
8	7.5478	8.4549	8.9026	8.4494	7.6018	8.5348	-0.3719	-0.4582	-1.8682	-0.1467	-0.1617	-1.3948
9	7.9954	9.4498	7.3630	9.1953	7.0183	8.1153	1.3687	-0.0242	0.0010	0.6741	0.6411	0.5137
10	7.4207	9.7935	7.2105	8.5323	9.9301	7.4016	-0.8009	-0.9667	-0.6486	1.2511	0.6403	-1.4762
11	8.2054	8.0804	7.8381	7.3672	8.5005	8.7801	0.3873	-0.0744	0.2552	-0.5383	1.7282	-0.5257
12	7.1144	9.7105	9.2327	7.1495	8.6694	8.7101	-0.7480	0.4712	1.1965	-0.9851	1.6343	-0.3639
13	9.2241	8.1492	9.5329	9.9464	7.8748	8.8308	-0.7264	-1.5393	0.5123	-1.8405	1.7262	-1.4229
14	7.5990	9.7409	7.4256	9.7645	8.9328	9.2283	-0.5562	-0.5191	0.5872	1.1313	-0.6040	0.4065
15	9.3490	8.1163	7.7749	9.3431	7.3682	7.0534	2.3501	-1.7630	1.1512	0.8410	1.1860	-0.0347
16	9.7785	8.0482	7.6700	8.3967	7.4682	7.3617	1.0591	-1.9621	1.3258	0.4068	-0.3677	0.5716
17	8.6323	7.5156	7.4644	9.8276	8.5810	7.0185	1.2847	0.3238	-1.2755	0.9162	-1.0641	0.2902
18	7.2228	9.1533	9.6319	9.3116	7.4457	8.9706	0.2025	-0.1366	1.0357	-0.6161	1.2628	-0.5334
19	8.5436	8.0139	7.6901	9.9036	7.8006	9.0711	-1.4945	-0.7588	-1.8260	-0.2409	0.0374	-0.0962
20	9.1670	8.2758	9.8709	7.9398	8.9436	7.1789	0.3325	0.1342	-1.3102	1.1487	-0.1681	-0.9300
21	8.1876	8.5536	8.8134	9.9527	9.3940	9.4413	-0.0035	0.4858	0.2223	0.3883	0.8769	-0.7078
22	9.2882	9.9064	8.9601	9.7972	8.6261	8.0079	-2.6190	0.6531	0.5736	-0.3097	-1.1754	-1.4635
