ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	16.3417	16.6216	17.6173	17.0580	17.2891	16.6103	-2.1932	0.2084	0.9842	1.8048	-0.4518	0.0017
1	16.0402	15.9983	17.4344	16.9050	15.7381	17.8982	0.1853	0.6366	2.6369	-2.2478	-0.8776	-0.6813
2	15.9988	17.3336	15.1540	17.7369	16.6130	16.4564	-0.9358	-0.5858	-0.7002	0.5841	1.7981	-1.2599
3	17.2509	17.9296	16.9357	17.6045	16.1262	17.2170	0.0792	-0.7579	-0.4622	0.2263	-0.3181	1.0215
4	15.0819	17.0644	15.7517	17.0496	15.3457	15.8309	0.7111	0.3541	0.7832	0.0620	-1.3936	-1.8461
5	15.2955	16.8872	16.3825	15.6329	17.5493	17.1292	0.4783	0.2071	0.8185	-1.4493	0.3728	-0.2629
6	15.5751	16.7172	17.1702	16.7063	17.6662	17.8631	0.0018	-0.9731	1.6813	0.5273	-0.8246	0.1546
7	17.0009	17.7526	15.8852	16.0067	15.1928	15.6728	-0.3215	-0.0459	0.2249	-0.6450	-1.4256	0.1282
8	16.7986	17.4248	17.2410	16.1384	17.4627	17.3276	0.3263	0.7268	-1.2104	-0.2071	-2.0713	1.3759
9	15.4156	16.9163	16.0622	17.5907	15.0886	17.9871	-0.8229	0.1227	0.0695	2.0893	-0.0611	-1.7504
10	17.0404	15.2778	16.8008	15.2405	15.3144	16.0385	0.1828	0.2022	-0.7111	0.0226	-0.5781	1.2837
11	16.4979	15.5433	16.2211	15.7179	16.0300	17.6907	1.7296	0.5564	0.2175	0.4363	0.6219	0.7373
12	17.7241	16.2585	15.0243	17.7036	16.2474	16.4613	-0.6351	0.0734	-0.7767	0.0117	-0.3703	0.1753
13	15.9258	15.8072	15.0850	15.8910	16.5709	16.9634	0.0122	1.0705	-0.2924	-0.3711	-0.5305	0.4011
14	17.2397	17.8468	17.0193	17.5216	16.4761	15.3057	0.2531	-3.1099	1.3155	-0.1078	1.4042	0.0822
15	15.9793	17.2430	16.6683	16.7096	16.8168	15.4215	0.7023	-1.0004	0.2989	1.0144	-0.2392	-0.9000
16	15.3275	16.9700	15.0578	16.8629	17.6775	15.0309	-0.4340	0.2894	-0.8035	-0.1028	-0.1694	2.7205
17	15.6866	16.5392	16.2793	16.9089	16.4772	16.1454	1.0228	0.7718	-1.1647	0.3483	0.7851	-0.2394
