ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	48.4882	47.9998	47.1389	49.1350	49.9245	47.7043	0.9906	-0.7867	0.3439	-0.5422	-0.2370	-0.0116
1	48.5987	47.6404	48.6357	48.9796	48.0408	49.3635	1.4434	0.3494	-0.5957	1.1562	0.6946	0.2148
2	49.4919	48.9671	49.2951	48.3461	47.0077	48.3179	0.9541	0.6584	-0.0370	1.0993	2.0648	0.5080
3	48.0881	48.6800	49.4741	49.7438	48.5475	47.4588	1.2274	-0.0292	-1.5766	0.3595	0.5704	2.3127
4	47.2441	48.3297	49.6634	47.7936	48.2061	48.5007	-0.1903	0.0048	0.1692	-0.9373	-0.2776	1.2850
5	47.4867	49.7871	48.6895	49.1566	47.9242	47.0109	1.3682	-0.7110	1.7060	-0.7100	0.6287	-1.2667
6	48.6181	47.9278	48.4657	49.7820	49.0838	48.5038	-0.0449	0.0577	0.2569	0.8001	-1.8922	0.8034
7	49.2583	48.1481	47.3904	47.7505	47.1481	48.4440	-0.0859	-0.0742	-0.0446	0.6066	1.3415	0.5943
8	48.9776	47.8728	47.8266	47.4914	47.6513	48.4446	0.0039	0.2770	1.5137	-0.6616	0.9603	0.2592
9	48.1298	47.5707	47.4670	47.5331	47.8715	48.5038	-0.7410	0.2823	0.8086	2.3011	0.2603	0.3110
10	48.1322	47.3215	47.3683	48.1718	49.0474	48.8403	-0.7106	-0.8443	-0.0077	2.1402	-0.2920	1.1979
11	48.6625	49.1219	47.1297	48.7736	47.3173	48.4788	0.4868	-0.0503	1.5020	1.9335	1.9496	-0.5142
12	49.4052	48.8277	48.2185	49.1018	49.0137	47.1267	1.2361	-0.8659	1.0814	0.4400	-0.3272	0.5204
13	47.3259	49.4332	48.4247	49.1289	48.7196	49.2090	0.8608	0.8393	-1.0536	-1.0504	2.1368	-0.6708
14	49.6517	48.0339	49.4488	48.4334	49.3965	47.1412	-0.0686	0.2086	-0.8839	-1.0254	-0.9145	0.7081
15	48.6397	48.7453	47.2457	48.3628	47.3353	47.0377	-1.0200	-0.6464	0.7310	0.0703	0.6792	-0.5417
16	49.1058	49.4626	48.4995	49.7480	49.2846	47.8459	1.6249	-0.6439	0.2867	-0.4329	-1.4202	0.8113
17	47.8458	47.6448	49.4395	48.4693	47.0483	48.8144	-1.4243	1.9992	0.5131	0.4755	-1.9182	1.1188
18	48.1447	49.6446	47.4389	47.3520	47.7217	49.7709	1.1990	1.1154	-1.2579	-0.5284	-0.0077	-0.4563
19	48.1190	49.6874	47.6082	49.7070	49.4211	49.8924	-0.8681	-0.3805	-0.2806	-0.1526	1.1846	0.1168
20	48.0100	49.2468	48.1194	48.6939	48.8366	49.8885	-0.5742	0.1148	-0.6961	0.2584	0.6600	0.6934
21	47.5035	49.4179	49.8129	49.8664	47.8099	47.6004	-0.6260	0.4408	0.7707	-0.8185	-0.1789	-0.5844
22	49.6944	47.4932	48.3454	49.5117	49.2672	47.7397	0.5342	1.5058	-0.1842	0.7360	-0.7133	-0.0119
23	48.8604	48.1617	47.3360	47.0933	48.6242	48.5308	0.1462	1.7226	0.9922	-0.3795	0.8728	-0.2344
24	48.8360	47.3168	49.6983	49.9186	48.5991	48.5779	0.2359	1.4223	-0.1131	1.5489	-0.9210	-1.0668
25	47.2901	49.4222	49.1557	47.1567	47.5771	48.7508	1.5388	-0.8422	0.0359	-1.0823	-1.2915	0.0475
26	47.7296	48.2695	48.3255	49.9109	47.7902	47.7406	-0.3198	-0.0637	-1.4028	0.2763	1.1709	0.2058
27	48.7458	47.9890	49.6156	47.9858	48.0465	48.9555	0.3733	0.3756	-0.4320	-0.5687	0.2374	1.2812
28	47.8676	49.9554	47.6096	48.5574	47.2842	47.0073	0.4533	-0.6900	0.4165	-0.7097	1.1476	1.0996
29	48.8487	47.2500	48.2561	47.9271	48.7847	48.5980	1.2808	-1.6275	-0.2762	0.1135	0.5935	-1.4628
30	48.8551	48.2546	48.6756	48.5166	49.7913	49.0304	-2.1627	-0.8238	1.1741	1.9231	-0.9941	-0.8106
31	49.0350	49.5316	49.5206	47.4132	48.5287	47.3072	-0.5540	0.4990	-2.1006	1.0085	-0.5966	1.6217
32	48.0001	49.8282	49.7312	49.9889	49.4668	48.3920	1.0973	-0.2751	0.9323	-0.2462	0.3307	-0.3750
33	48.9687	49.4523	48.7186	49.9925	48.8732	47.8610	-0.0130	0.5469	-1.0656	0.3421	-0.1314	0.0505
34	47.9142	49.4485	49.2104	48.4495	49.2500	47.8467	-1.7962	0.3981	-2.5359	2.3386	-0.5022	-0.9312
35	47.9107	47.1689	48.5463	49.0818	49.5821	49.0091	1.2575	0.0755	-1.0502	-1.3638	-0.5016	0.4433
36	47.9163	47.7779	48.2011	47.9766	47.4248	49.2075	0.1602	-0.6126	1.8687	1.1010	1.8708	-0.3426
37	47.4622	49.6283	48.3901	48.6013	49.5803	47.0880	0.6747	-0.4292	-0.8038	-0.8269	2.6832	0.6878
38	49.3933	49.8706	48.5229	47.5645	47.4854	48.0989	0.0309	-0.2330	-1.0844	1.3008	0.7364	0.1716
39	47.0017	47.5407	47.6813	47.8772	47.1818	47.2752	-0.4809	0.2780	-0.6261	1.3745	0.7553	-0.6351
40	48.8523	47.4801	49.4452	47.5783	48.6331	48.7480	1.2262	0.3939	-0.2576	-0.5431	-0.4597	-0.3788
41	47.7106	47.6050	47.2412	49.5737	47.2676	48.8255	-0.7280	-1.1671	-0.8227	-0.3065	-0.1211	-0.1514
42	47.6299	47.0011	49.4419	49.3930	48.3902	49.9447	-1.4884	-0.9036	-0.2025	0.1165	-1.5412	-1.5855
43	49.8915	48.8893	47.7542	49.3989	49.0116	49.7125	1.4810	-0.8991	0.3558	-0.4043	1.1432	1.5717
44	48.8113	47.6488	49.0382	47.5574	47.9101	49.8287	-0.2322	1.6806	1.5221	2.0484	0.2794	0.1931
45	47.8780	47.6144	47.3993	48.5270	48.9924	49.1846	-0.7309	-0.0735	-0.0187	0.2902	0.2170	0.2937
46	49.5793	47.4113	47.6969	48.8563	48.5713	47.4997	-1.7813	-0.4211	-1.4872	0.7031	0.4031	-1.2441
47	47.1151	47.7171	49.7337	49.2380	49.5318	48.7884	-0.2147	-0.0301	1.2688	0.6242	0.8259	0.4209
48	48.1223	49.5856	47.2282	49.9087	49.5025	47.0195	0.9962	-0.1372	0.7363	1.2045	0.3213	-2.4573
49	47.8102	48.7429	47.3865	49.2493	48.1989	48.7231	0.8303	-0.3420	2.0337	-0.3563	-0.3523	0.1861
50	48.3227	49.4698	48.5697	49.3137	48.2481	49.6815	-0.2680	0.3968	-0.6708	1.6834	-0.1374	0.5947
51	48.3771	48.2332	47.6825	49.9048	49.4123	48.1610	-0.7854	0.1094	0.5245	-2.1311	0.8012	-1.7552
52	48.2063	48.5069	48.1051	49.1856	48.1402	47.2416	0.7146	2.2983	-0.7931	0.2586	1.5991	0.2921
53	48.2889	48.8775	48.0824	49.4952	49.4572	47.0725	2.0263	0.1508	0.6874	-0.5652	-0.4396	-0.0102
