ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	13.6923	12.6373	13.6306	12.8319	13.6925	11.7941	-0.9224	-0.7736	-1.4529	-0.3606	0.1638	-0.2392
1	13.5724	12.2472	12.1678	13.4310	12.7996	12.5163	-0.2663	-0.4688	0.4093	0.0046	1.2687	0.6784
2	13.6184	13.7487	13.9471	12.0337	13.7451	13.0393	-0.2744	-0.3414	-1.1125	-1.1526	0.5129	0.9834
3	11.7966	12.8528	13.7711	12.9250	13.0772	11.2355	-0.2127	0.3338	1.5938	-0.1096	-0.5464	-1.9061
4	12.3926	13.3251	13.4541	12.7090	12.8359	12.7024	1.9549	0.4409	0.5624	-0.9291	0.6612	0.4339
5	11.8597	13.0972	11.7984	13.0296	12.5979	12.1097	-0.3852	-1.0780	-0.5163	1.5384	-0.2896	0.9280
6	13.5890	11.0800	12.8238	12.8446	13.3536	12.4555	-0.8979	-2.4542	-0.2154	-0.4927	0.6332	0.5910
7	11.1611	13.9355	13.3776	12.8685	11.0164	13.0313	1.3494	1.4807	0.3410	-0.5528	1.1793	0.0775
8	11.7062	11.5576	13.9608	12.5863	12.7976	12.5233	-0.1071	0.4431	-0.0400	-0.9739	1.5973	0.1640
9	12.8319	12.3151	12.2810	13.2114	12.0481	11.6263	0.2726	0.9264	-1.7575	-0.6569	0.3475	1.5490
10	13.6363	11.2480	11.1735	12.8651	12.5131	12.0848	0.3088	-1.3580	1.5389	-0.7622	0.1456	0.6920
11	12.6463	11.2528	13.2468	11.7032	13.4869	12.3284	0.4529	1.5849	0.6166	-1.6696	-0.1194	-0.2276
12	13.0025	11.0028	11.6923	13.1997	12.1950	13.4703	-0.2469	-1.6308	1.7004	0.2972	-0.9908	0.5252
13	13.2565	11.3993	13.0452	13.2917	12.2345	13.8791	0.7727	0.0841	0.9443	-0.0603	2.5218	-0.5478
14	11.0883	12.4907	12.5349	13.6677	12.9457	12.2217	1.0890	-2.0647	0.0981	-1.8134	1.6166	0.6455
15	11.1097	12.4812	13.9361	11.1757	13.1205	11.4805	1.6133	1.6877	0.8935	-0.9339	-0.4546	0.4703
16	11.0849	13.8306	12.0222	11.7336	12.7771	13.9672	1.6148	0.5497	-0.5093	0.4672	0.4873	-0.3772
17	13.0210	11.9578	12.4432	12.9351	13.6454	12.5225	0.7227	-0.4084	-0.3702	0.6389	0.5448	0.1751
18	13.9953	12.6543	13.3297	12.3355	11.3396	11.2685	0.7791	0.1331	-1.1305	0.0866	-0.0395	-0.4469
19	13.6090	13.1578	13.8588	13.8375	12.7161	13.7688	1.2283	0.5665	-1.6503	1.6390	0.8421	0.0256
20	13.8286	12.7578	11.6260	13.8261	11.6767	12.4898	0.1881	0.1549	-0.6005	1.6184	-1.5345	1.4446
21	13.6445	13.1343	12.2340	11.2549	11.0296	11.0932	-0.8548	-1.7540	0.1639	0.8466	-0.6498	0.8814
22	11.4918	11.7750	13.8608	11.4910	12.9791	11.1439	-0.7882	-1.9244	0.0460	-1.2487	-2.3824	0.1262
23	11.8940	11.0985	13.4650	13.2625	13.5257	12.9658	0.7909	-0.0782	-0.8371	-0.2984	0.2402	-0.6383
24	11.5859	11.7230	12.7050	12.7479	11.6660	13.5909	-0.3871	-1.3400	1.1795	1.1208	0.8071	0.0190
25	12.3194	13.9159	12.1450	13.1348	13.2832	12.5847	0.5295	1.4799	-2.0181	1.3929	0.4898	-0.6914
26	13.4633	13.8314	12.5503	12.2186	11.7567	13.1420	-0.0257	0.9013	1.5358	0.2396	0.7559	-0.6769
27	12.0978	13.8232	13.2876	11.2148	12.6045	12.1110	-0.7381	1.3944	0.6982	-0.0478	0.8567	-0.8039
28	11.9759	12.8990	12.7790	12.1534	13.9058	12.1554	-1.2567	0.0915	-0.4870	1.7607	-0.3568	-0.9210
29	13.0026	12.0242	13.7077	12.6284	13.7706	13.1806	-1.3799	0.2252	-1.8358	-0.6133	-0.3655	0.3704
30	12.8266	12.2604	11.2796	12.7182	12.0823	13.1521	0.1270	-0.1377	0.7814	-1.0014	0.9249	1.2314
31	12.2078	11.9437	13.9961	12.0747	13.5162	12.7610	-0.5018	0.4874	-1.3059	-0.2267	0.6131	0.6233
32	12.7141	12.2204	13.2535	12.6043	12.5110	12.2380	-0.3010	-1.0857	0.2073	-0.7482	0.4318	-0.2243
33	12.7853	13.1148	12.8509	13.0401	13.0172	12.9297	-0.3260	0.7843	-0.7567	2.6485	1.1767	-0.2766
34	12.0341	12.1475	12.3829	12.5898	12.3157	13.0918	0.8555	1.8690	0.9752	0.7697	0.8287	-1.2521
35	13.9712	12.3432	11.4546	12.6066	13.4932	12.2723	-0.4164	0.6710	1.2708	-0.4864	0.1691	-1.0476
36	13.8510	11.2798	13.8692	11.6526	12.2389	11.9465	1.9531	0.5318	0.2512	0.9019	-0.2337	0.8646
37	12.5307	13.9617	13.7685	13.4453	12.3113	11.1787	1.0056	-1.6803	-0.7799	-1.5081	-0.0256	3.2822
38	11.7030	11.2209	13.0733	11.6111	12.0632	13.7162	-0.0995	1.4635	-0.3479	-0.2379	0.2888	-0.9476
