ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	21.7662	22.3511	21.2333	20.7462	20.7117	21.2200	0.5876	-0.5060	-0.8417	-0.5203	1.7980	1.5987
1	22.5781	22.1354	22.9686	21.2294	20.7916	22.5987	1.6111	0.2589	1.1091	-0.6993	-1.0669	0.9303
2	20.6667	22.8360	21.6682	22.4036	22.8662	22.3696	0.3333	-0.4730	1.7664	-1.2524	1.5267	1.2240
3	22.9922	20.1650	20.3707	20.5350	20.2544	21.7852	0.1017	-0.5249	0.3064	-0.7258	-0.0343	0.9175
4	20.0546	21.1446	21.0561	22.8750	21.4339	21.9210	0.9029	1.1359	0.9737	0.5290	1.9603	-0.4042
5	21.4908	21.0704	20.6400	21.4602	20.8005	22.8545	-2.3346	-1.0703	-1.7237	0.6486	-0.2163	1.1407
6	20.8125	21.9142	22.5381	21.5599	21.4879	20.3239	-0.0424	0.9091	0.1281	-0.0527	0.3812	-0.5644
7	22.7045	21.6174	20.0217	20.8097	22.1715	21.4899	-1.1360	2.2695	-0.2567	1.0800	-1.0634	0.8013
8	22.8813	20.0265	22.7636	22.9841	20.5085	20.6617	-1.8129	0.1629	0.8586	-0.6334	0.4291	-0.2612
9	22.2933	20.9528	22.0581	22.0234	21.2229	20.0050	-0.8924	-0.7442	-1.7294	-0.2822	-0.4578	0.7327
10	20.5476	21.8776	21.7717	20.3968	20.8247	21.3337	-1.2428	-0.2297	1.1637	0.1222	0.1400	-0.1091
11	20.4852	22.8279	20.0819	21.5270	22.6891	21.9809	-0.1022	-1.0700	0.5819	-0.4844	-0.6012	-3.8294
12	22.3411	22.2284	22.8430	22.2685	21.1874	21.9437	0.5137	-1.2405	0.4219	-1.5846	-0.0508	-0.8997
13	21.5885	22.2132	20.6069	20.2755	20.7776	20.1054	0.9920	1.2307	-0.5503	-0.0127	0.6847	-1.5360
14	22.4640	20.3338	21.4648	21.9474	21.4467	20.6052	2.6087	-0.6329	-1.2472	-0.4728	0.8341	-0.9431
15	22.7159	21.2928	20.0218	21.4599	22.4972	22.2143	1.1793	-0.4074	0.2572	-0.2801	0.4668	0.5688
16	20.6638	20.1538	21.8284	20.6223	21.1637	21.5825	-0.4114	-0.4008	-1.2295	-0.5221	0.0776	-0.4779
17	20.5902	21.3465	20.5406	21.3947	20.1569	20.8782	1.2603	-0.9697	-0.3095	0.5678	-0.7531	0.5766
18	20.1733	21.3814	21.1023	22.2453	21.5779	20.7333	1.0655	-2.2650	0.0015	-0.2614	0.3022	0.8825
19	22.6644	20.4909	22.1561	22.2891	22.7600	22.0760	-2.7448	-0.1510	-0.0315	1.1304	-0.7277	0.6734
20	21.6843	22.2137	21.7996	20.6975	21.7897	20.7054	0.8119	0.0250	1.1637	-0.4482	1.1306	0.1921
21	22.1007	20.3016	20.4850	20.5556	21.6322	20.4201	0.2206	0.0491	-1.2959	0.9583	1.0817	-1.5019
