ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	23.7242	24.8153	23.5698	22.5889	22.8335	22.5948	-0.7310	2.4376	0.2402	-1.3622	0.0554	1.9876
1	23.0210	24.7337	24.9034	24.9561	23.3844	23.3907	-0.9314	-0.0446	-0.0007	-0.9220	-0.1578	-1.2683
2	22.5580	24.9601	23.0843	23.2199	23.5062	22.5324	1.3008	0.1700	-0.6912	1.1348	0.6015	1.1331
3	23.5544	23.9079	23.2759	23.6467	24.3666	22.9378	-0.1858	-0.4646	-0.2915	1.1530	-0.3135	1.3253
4	23.8308	24.7823	24.4147	23.1121	23.3122	24.0270	0.0025	0.5722	0.0776	-0.6202	-0.5280	-0.7996
5	24.1511	23.8266	23.4145	24.7107	24.1541	23.2215	-0.3173	-0.4960	0.6569	-0.8078	2.3368	-1.1274
6	23.0628	24.1910	22.6435	22.3124	23.4714	23.3600	-1.7519	0.5844	-1.5748	0.6927	1.8066	-0.6801
7	24.5761	22.3326	23.0580	24.7087	23.2796	24.6825	-1.4093	0.9477	-1.1641	-1.2496	-0.4801	0.1908
8	23.6468	22.8708	23.3042	24.6740	24.9219	24.0512	-1.1773	-0.6795	-1.0534	0.3188	0.8844	1.1719
9	22.7778	23.2497	22.7320	22.7125	24.9163	23.6190	0.8088	-0.3454	-0.5963	2.0477	0.3730	-1.0861
10	24.4432	23.3153	23.0246	23.9976	24.1012	22.7895	0.7039	-1.3364	0.2196	1.2181	0.4958	0.7518
11	23.1887	24.7418	22.7371	23.9409	22.9107	23.4061	0.0734	-0.2480	0.0389	-1.1526	-1.1822	0.2023
12	23.2415	22.0691	24.7636	23.3415	22.4548	23.8844	-0.1729	-0.4492	0.0639	-0.1391	-1.3220	1.2352
13	22.4939	24.0497	23.5804	22.6568	23.5173	24.8922	-0.4324	0.4965	-1.4805	-0.7065	0.8709	2.3786
14	22.8201	24.3464	23.9409	24.8333	22.4105	22.2140	-0.0012	0.1068	-0.6857	0.5944	-2.2190	0.0179
15	23.2444	23.8928	23.0636	24.7830	24.6914	22.1512	-0.3618	-0.9637	0.1360	0.2009	-0.7464	-0.0393
16	22.3789	24.2510	24.6345	24.3485	22.9624	22.8429	-0.5909	1.7049	1.3670	-2.8677	0.7393	1.4778
17	23.2703	22.3689	22.6371	23.1496	24.5595	23.8811	0.2830	0.7419	1.3134	1.3740	-0.2088	1.5765
18	22.9621	23.8455	24.2776	22.0074	22.4263	23.0668	0.8822	0.5990	0.6294	0.4015	-0.5840	1.7987
19	22.1886	22.3065	23.4334	24.2249	23.5576	24.5615	-1.0722	0.4036	0.9525	0.3290	0.0062	-0.0467
20	24.8628	22.4505	24.8184	23.5411	23.4880	22.9834	0.4744	0.8540	-1.4240	0.4525	0.7842	-0.3090
21	23.9265	23.4249	24.0073	24.5911	24.3930	22.4479	0.9707	-0.0067	-1.0377	0.4988	0.6855	-0.5399
22	23.8368	22.1303	24.4880	22.9294	22.1917	22.7729	0.3838	-1.3327	0.6452	-1.2399	1.1711	2.7255
23	22.4906	23.2105	22.2139	23.8018	24.3669	24.2428	0.9150	-0.5268	1.0435	-1.2546	-2.5199	1.5339
24	24.8757	23.4727	24.9491	23.2550	23.7292	23.3590	0.3425	-1.5029	0.5575	-0.9061	1.4020	-0.1527
25	22.6562	24.2836	22.2067	24.0479	22.2727	22.7709	-2.0333	0.5054	0.7112	0.1056	-1.0667	-0.5859
26	24.9347	23.1789	22.4863	23.7227	23.5507	24.9763	1.0370	0.1990	0.3297	0.4446	1.5157	-1.6879
27	22.3662	22.9954	22.1777	22.7415	23.8567	23.7288	1.0246	1.5594	0.2433	-0.3681	-0.0590	-0.5326
28	23.4537	23.7453	22.4247	23.9142	24.0108	22.5098	1.5553	1.2379	0.1448	-0.0235	-0.8714	0.2094
29	23.1868	23.3320	22.4082	23.9868	24.5536	24.7410	-0.3157	0.4827	-0.8756	0.8349	-1.4196	-0.5820
30	22.3787	23.8644	24.6287	23.8583	23.8031	22.1318	0.8362	-2.2140	0.0252	0.2634	-0.1333	-0.8567
31	24.2382	23.7949	23.2238	23.3066	24.2853	23.4676	-0.8427	0.2902	-0.4268	-0.2392	-2.2576	1.6508
32	23.9453	23.6305	24.1988	23.9223	23.7231	24.6790	-0.3779	-0.4538	-1.3657	0.2164	0.4195	0.3072
33	22.2643	24.3693	24.0168	23.9292	23.2177	24.8439	0.1575	0.5709	1.6050	-0.2390	1.1210	-1.5283
34	24.7512	24.9658	22.4352	22.0836	24.3684	24.8749	0.0189	-0.1296	-0.7426	0.2029	1.1508	0.8610
35	22.1785	22.8493	23.1350	24.5326	23.6643	23.0735	-0.2954	-0.1747	0.2843	1.0722	-0.6973	0.6020
36	22.3870	23.7720	24.8664	24.3289	23.3360	22.4002	-1.0138	0.0784	-0.6636	-0.1650	-2.3998	-0.7458
37	22.1944	23.4275	22.1483	24.8247	22.8227	24.8691	1.6946	0.4055	-0.2088	-0.7548	1.0124	-0.4230
38	22.6449	22.1769	22.0471	24.8631	24.6592	22.7014	-0.9802	-1.8401	0.0417	-0.0158	-0.4674	-1.2002
39	23.4599	23.3710	22.7476	22.8289	23.5884	22.5419	0.7501	-0.0479	0.3435	0.0412	0.1518	-0.7451
40	22.3569	22.0894	24.8445	22.0959	23.1246	24.1572	0.8996	0.5552	0.3818	-0.4184	0.7189	-0.1976
41	23.3862	22.5881	23.3796	22.7774	22.1583	24.9035	-1.8252	0.1366	0.6777	0.6713	1.4841	1.0467
42	23.8638	24.9070	22.4059	22.7825	23.4501	23.1250	0.7889	0.8830	2.6360	-0.3410	0.3015	0.6747
43	23.5344	23.2475	24.7012	24.5786	22.3820	22.5157	2.4144	1.1902	1.3886	-0.1981	-1.8560	0.2011
44	22.2791	24.4316	23.2953	24.5435	23.6928	23.1639	-1.1371	-1.3276	-1.2484	-0.2739	-0.9310	-1.2408
45	23.5884	24.1216	23.3021	22.4418	23.6340	23.5523	0.4101	-0.3661	-0.3556	-0.3449	1.0957	-0.0865
46	24.3172	22.3206	23.5444	24.5687	23.5811	24.5253	-0.6824	1.2147	0.6159	1.2821	0.5828	-0.1162
47	22.3062	23.9793	22.8264	22.5857	22.5217	22.6000	1.1525	-0.3948	0.3057	-0.4567	-1.1738	0.6351
48	24.1648	23.4066	23.9955	22.6976	23.7647	22.2030	-0.1775	0.5315	-0.3400	-0.8140	1.2003	-0.2683
49	24.5231	23.8549	22.5205	22.4023	23.0649	23.4032	1.8285	-2.9178	0.3622	-1.4293	0.8946	-0.1455
50	22.5296	23.3353	23.0644	24.3026	24.2221	24.5730	0.0884	0.0257	-1.0148	-0.9096	-0.9001	-0.5519
51	22.7248	24.0058	23.8088	23.3003	24.3238	23.1969	0.9067	0.0610	1.0647	-0.8778	-1.6530	-0.0541
52	23.0072	23.4784	22.2069	23.5419	24.8844	23.1963	-0.5784	-0.1335	1.1431	-0.4409	0.9837	1.1715
53	23.2508	24.2091	23.5038	24.3710	23.7500	24.0478	-1.2462	1.0766	0.6862	-1.6662	1.1081	-0.7739
54	22.5782	22.6729	24.5717	22.5750	24.9414	24.5826	0.0592	-0.5380	0.6882	-0.9545	0.9062	-0.2447
