ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	45.6793	39.4545	17.8313	10.8926	39.7581	14.1303	0.2054	0.4739	0.3551	0.4055	-0.3896	0.4187
1	21.9443	13.9692	10.1407	31.8793	29.2805	45.5884	-0.3270	-1.3999	1.0696	-0.3025	-0.6567	0.6617
2	5.5042	1.1383	2.0876	36.4643	20.8859	37.0466	1.1726	-0.6364	1.5421	-1.6167	-2.0751	1.2168
3	39.5487	37.1889	36.1697	38.3548	34.2306	45.3179	0.6502	-1.2833	1.8619	-0.5505	-0.5577	-1.0360
4	40.4295	38.2104	10.0890	47.0920	25.6250	31.7429	-1.3683	1.4453	-0.1588	-0.6932	0.5469	-0.1165
5	33.3177	3.1754	6.4707	7.8443	10.1160	40.7215	-1.3278	0.8038	0.9252	0.3713	0.8647	1.1854
6	41.1859	30.4173	6.5481	1.8881	34.6562	14.3759	-0.2766	0.0201	-2.0440	-1.8713	-1.5093	-0.5206
7	41.6499	33.3144	14.1188	46.5935	48.6161	10.7657	-0.4356	-0.2376	1.3081	-0.5426	0.5399	0.8247
8	27.8226	18.0704	6.0605	17.7414	36.7038	50.8007	-1.4748	-0.1561	-0.7604	0.4519	0.8000	0.0316
9	31.7011	49.3911	35.5082	39.9900	28.3769	2.1088	-1.2231	0.3463	0.4303	-0.4628	-0.0871	-0.5698
10	47.4502	28.9415	33.2439	20.1745	12.5561	22.8181	-1.5346	-0.2420	-0.7231	-0.2097	1.8932	1.2587
11	16.0511	38.1410	45.9626	32.7395	6.6211	1.4726	0.1414	-1.0982	-1.4044	0.0772	-0.3748	-1.4913
12	1.6966	8.2441	35.4890	41.1168	17.4408	18.1937	0.1304	-0.4778	0.0410	0.1079	1.2717	-1.6738
13	12.4094	24.0023	46.3041	18.4860	46.6201	37.5198	-0.4716	2.7184	-0.0933	0.9680	1.5688	0.9593
14	14.3701	43.6976	43.8438	25.5292	14.3938	22.1541	-0.3275	-0.4930	2.0231	-1.4318	0.8289	0.4272
15	3.1102	10.7935	28.2428	41.1884	17.9622	40.4939	0.9005	-0.0214	0.9069	-0.2213	-1.0872	0.5243
16	29.1263	46.0809	32.8365	33.9039	14.6873	28.7133	-0.1142	0.1496	-0.4923	-0.8649	-1.7482	-0.2977
17	19.9998	2.8459	44.1250	43.9060	7.2750	34.2217	-0.6359	-0.5272	-0.1148	0.1762	0.9511	0.8648
18	34.5366	26.1525	35.8547	30.0704	25.5108	3.3904	-0.5068	-1.7895	-0.6040	-1.3199	-0.5621	0.1159
19	30.7976	49.4458	11.2695	39.0575	43.3636	39.4624	-0.7408	0.3972	0.9401	2.5002	0.0977	0.8470
20	10.2578	38.5451	27.3692	21.1049	2.7758	46.5178	0.0541	-1.9437	-1.1984	-0.8039	0.3005	-0.6356
21	16.5806	38.0970	36.7449	35.4788	41.3804	15.1815	0.0260	-0.6510	0.5009	-0.3416	0.6639	0.7726
22	27.2663	42.9815	27.3277	45.2098	2.3328	28.9887	-1.0526	1.2971	0.4509	-1.9196	-0.8958	0.4443
23	8.4584	35.4961	50.1529	32.6896	4.6476	38.5518	0.9813	-1.1273	0.0393	0.2539	2.1541	-0.3114
24	19.9706	34.6282	11.7383	18.1097	32.1145	26.0257	-1.0248	1.2824	0.7486	1.7703	-0.7866	-0.6231
25	20.4249	3.1543	2.5162	39.4545	1.0908	15.7286	0.1968	-0.4580	-0.0325	-0.5152	-0.6786	-0.2740
26	26.3093	19.5281	31.1287	20.0297	20.9125	3.2242	0.8215	-0.6178	1.8141	-0.2948	0.0985	-0.0714
27	25.5833	15.4192	36.6654	33.1622	30.2424	47.5920	0.7055	-0.0753	-1.1099	-0.8420	1.0724	0.6595
28	8.2027	21.5537	48.4272	23.6909	19.4965	10.5656	1.0592	1.8208	-1.8383	2.0138	-0.2571	-0.4634
29	32.8814	2.4542	21.5001	7.5282	10.1778	15.0336	-0.2167	-0.0629	-0.3389	2.0459	1.1364	0.8791
30	47.6732	21.7935	46.2616	22.0474	44.4442	32.9517	0.8136	-0.4756	0.5943	-0.3910	-0.7993	-0.6152
31	24.1934	43.3279	18.2941	40.3842	33.0730	27.0070	-1.0410	2.2625	-0.1489	-2.0087	-0.9975	-1.9783
32	19.7642	47.0279	21.2310	9.0900	45.0956	21.1389	0.8444	-1.3987	0.2673	-0.9398	-0.7914	-0.9981
33	42.3872	9.0022	42.6118	49.4222	46.0666	21.6484	-0.1584	-0.3838	-0.0026	-0.5226	0.0030	0.2469
34	4.2500	21.7846	23.6236	18.5252	5.9125	36.5874	0.3397	1.3473	-0.6302	-1.7407	0.3097	1.1045
35	49.1332	19.8721	21.0732	6.7822	39.5764	22.8610	-1.0860	1.0042	0.3750	1.7124	0.0918	0.2520
36	37.3296	38.6750	47.2841	36.2108	30.2076	29.3500	-1.0742	0.5144	-0.5454	0.1959	-0.1263	-2.3240
37	4.4560	8.4535	6.3416	39.5239	16.3686	7.2535	-0.0921	0.7842	1.0977	-0.7517	-0.2776	0.4134
38	17.4243	24.4465	48.4791	22.5027	41.1254	43.0829	0.4317	0.1139	0.2147	0.5392	1.2795	2.3470
39	48.9032	12.3967	12.1457	7.4158	48.6023	28.7489	0.4506	0.6226	-1.3005	0.4126	-0.0799	1.7902
40	44.2350	50.5537	13.0341	8.8570	48.6673	48.4215	-0.0845	-0.3176	-0.1935	-0.0023	-0.6027	-1.2166
41	2.6793	2.3884	43.6807	6.0715	26.9930	42.2541	-1.3829	0.4541	-1.0740	1.0684	-0.6523	-1.7271
42	40.7102	43.7323	42.3282	18.1313	3.5536	24.6967	-0.2283	0.8409	-2.5544	-1.2260	-0.4975	0.2545
43	13.5418	35.7394	6.0343	8.5556	28.3804	37.2661	-0.0869	-2.3629	0.7490	-1.0551	-1.3657	1.0659
44	48.0984	39.0268	19.3180	46.5436	2.3111	28.9291	0.5420	-1.3485	1.2670	1.8509	-0.6810	0.5838
