ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	53.5430	53.7351	52.0158	53.0396	51.0332	53.8727	-1.3306	-1.3991	-1.0317	-0.5309	0.2299	1.4276
1	51.6478	51.8921	53.0812	51.6126	53.3695	53.8706	-1.4292	0.2336	0.5233	-0.0157	-0.8431	-0.5862
2	51.0870	51.7486	53.5194	51.3322	51.3754	52.7876	1.1630	0.4947	-1.6388	-0.5727	0.2702	1.3032
3	53.0771	53.3203	52.7744	51.5943	51.5667	53.4001	-0.4901	-0.7461	0.0211	-0.5653	-1.6541	-0.6492
4	52.7164	51.2060	51.8890	53.1887	53.1106	51.3651	0.6410	1.2197	-1.6273	-0.8738	-0.3447	-1.2457
5	53.0672	52.6989	52.3617	53.8907	52.5812	52.6423	1.0723	-0.7101	-1.9996	0.8125	-0.7732	-1.3919
6	53.8606	53.3312	53.3689	52.4747	53.1135	52.2627	1.9580	-0.8184	-0.0911	0.6375	1.2326	-1.4035
7	51.0022	52.2701	53.7850	52.4996	53.0009	52.9761	-0.8360	0.6026	-0.9956	-0.3459	0.0612	-0.9569
8	51.6076	53.7233	52.9235	53.7198	53.7587	52.4831	0.6937	-1.3250	-0.7452	0.9860	0.6596	-1.0409
9	52.4321	53.0709	51.7838	53.8858	53.5950	53.3393	-0.8422	-0.7929	0.2636	-0.9852	0.4733	-1.8524
10	51.7872	53.1514	53.2627	51.8577	52.3692	51.3967	-1.1930	-0.1309	0.3375	-0.6374	-0.6539	-0.7788
11	53.9976	52.1053	53.7896	53.1404	51.5902	53.3181	0.3562	0.2606	0.8225	1.1140	-0.6949	1.2644
12	51.1429	52.0045	52.2767	51.3418	53.6392	52.0931	-1.2020	2.1157	0.6482	-0.5101	0.9380	0.2823
13	53.5304	51.9514	51.5080	53.3428	52.3478	52.6574	0.1675	-0.8085	2.4099	0.0622	0.0084	0.7668
14	51.7737	52.8113	53.4724	51.6197	51.0428	51.2664	0.3488	-1.9810	-1.9553	-0.8285	-0.7398	0.9367
15	53.3756	52.1640	52.0040	51.8783	53.1470	52.9411	-0.8718	-2.8472	-1.8139	-0.1816	-2.1348	-0.5404
16	51.5700	53.3496	52.0362	51.4837	51.4098	51.3554	0.0182	0.0913	1.4706	0.7039	-1.1125	-0.2037
17	52.5677	51.8122	52.5131	51.8196	53.7677	53.4608	-0.6493	2.0137	-0.3327	-0.9482	-0.1889	-0.3594
18	52.1915	52.9752	51.8671	51.6308	53.8927	52.1475	0.0338	0.9204	0.1105	1.3718	-0.3783	0.3150
