ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	63.9984	63.2003	65.6978	65.4173	63.5937	65.2063	-0.4328	-0.0298	0.2922	-0.6390	-1.3099	-0.7582
1	63.9277	65.0033	65.1673	65.8868	65.9226	64.9049	1.2792	-0.8411	0.4009	-0.3332	-0.2492	-0.7418
2	63.4510	65.8103	63.8517	64.6643	64.7822	65.2048	0.4800	0.3629	-0.3143	-0.0808	0.6932	0.4013
3	65.9384	63.3711	64.8308	65.7340	64.1077	64.6559	0.4038	-0.1290	-0.0621	-1.3964	-0.3772	1.0796
4	65.6410	64.3363	65.2514	64.5348	63.4764	63.8080	-1.8991	-0.9683	0.2475	1.0828	-0.0956	-0.1133
5	64.9533	63.8515	64.5387	63.1863	65.4406	64.5142	-0.1323	-2.3776	-1.5294	0.4058	-1.0674	0.8273
6	65.5308	64.6733	63.6341	65.2064	64.2214	65.1462	0.9065	0.8125	2.4710	-0.6728	-0.2317	0.5005
7	65.8872	64.2959	65.7428	63.3267	65.1877	65.8450	-0.2377	-1.0923	0.7068	1.1730	0.2063	-0.9013
8	64.1224	63.9689	65.4891	65.5319	65.9304	63.4409	0.0138	-0.3779	1.1186	0.1639	-0.3236	1.2093
9	64.3824	64.7601	63.0191	64.2039	64.7564	65.8737	-1.2567	1.0802	-0.1769	2.1216	1.1610	0.7501
10	65.5101	64.0665	63.7922	63.1832	65.1993	65.4984	0.4850	0.8221	-0.0424	-0.2956	0.6702	0.8532
11	64.7095	64.6793	64.4466	65.0570	64.8091	64.7288	0.8021	-0.3163	1.1532	1.4147	-0.6640	-0.6079
12	63.8447	64.4067	65.2134	65.1351	64.0233	63.3197	-1.0891	-0.1049	-1.7466	-0.0895	0.7629	-0.3553
13	65.6233	65.9214	65.1544	63.8064	65.9411	65.9724	-2.0419	-0.4989	-0.3580	-1.2820	0.1679	-1.2448
14	64.4153	65.0735	63.0027	63.9871	64.1977	64.9528	-0.5144	1.5292	-0.0558	0.0735	-0.7094	0.6703
15	65.4654	63.6651	65.5585	65.4030	64.7105	65.6692	-1.1297	0.3733	-1.0759	0.2993	-0.9136	-0.7227
16	64.7531	65.3691	64.1508	63.2477	64.3497	65.3763	1.3501	-0.4130	0.9232	-1.0910	1.9127	-1.2809
17	65.9094	65.2074	64.4290	63.5936	64.1070	65.7666	0.1301	0.5205	-0.0947	-1.7525	-2.0409	0.0100
18	65.0402	64.8148	65.8848	64.1866	64.5672	64.8694	0.5124	0.0916	-0.6779	1.4381	-1.0560	-0.6003
19	63.5822	65.9752	64.5864	64.1556	63.4998	63.6873	0.7022	0.0302	0.8152	0.4960	0.7766	1.3851
20	64.5618	63.7063	65.4734	65.2484	65.8302	65.6388	1.3712	0.3763	-0.5545	-0.7479	0.4316	0.2470
21	64.9226	65.9201	64.9242	64.6697	64.4803	63.6551	-1.6861	-0.2920	1.3674	-0.1443	1.1498	0.1557
22	64.8729	63.5434	63.7330	63.0360	65.6231	64.9265	0.9124	0.4113	0.4568	-0.6146	-0.1864	1.0556
23	64.9953	65.7222	64.2901	64.0655	65.0267	63.1229	-1.3904	0.8888	-0.3856	-0.1454	0.5725	1.0937
24	64.5688	64.6862	63.3046	64.3016	65.3218	64.8794	0.7038	0.6313	0.2557	-0.1928	-0.0660	0.8197
25	65.9707	65.7423	65.2347	65.8210	63.0425	63.4294	0.9814	0.9060	-0.5950	0.9253	2.0749	-0.7632
26	65.3539	65.5349	64.7959	63.3833	63.4442	64.4805	-0.3137	1.5053	-0.4986	-0.0054	-1.2770	0.3735
27	63.2332	65.9426	63.7332	63.1310	65.6606	63.9135	-0.0746	1.0268	0.3568	1.2342	0.0771	-0.3531
28	64.8803	63.3711	65.1103	63.5101	65.8762	63.7890	-1.0947	1.5658	1.5440	3.7210	0.2194	0.2015
29	63.3306	65.9145	65.7626	64.5223	65.0788	64.7951	0.6884	0.4245	-0.7831	0.4466	1.6962	-0.6950
30	65.5821	64.7622	64.7476	64.2570	63.4050	63.3969	1.4470	1.3973	0.1514	0.2409	-1.2748	-0.6762
31	64.8274	63.8218	63.7542	63.8305	64.1037	63.0675	-0.3424	1.2797	-0.9304	1.2828	0.5562	-1.2394
32	64.1253	63.5729	63.1461	65.6776	63.6752	63.6744	0.5264	0.5743	-0.0033	0.0754	-1.0798	-0.2163
33	65.4986	63.5906	65.7853	65.3568	65.0842	65.5285	-0.3021	-0.3188	0.1211	1.3643	-0.5162	-0.4764
34	64.8308	63.6597	65.1771	63.8491	63.1177	65.2870	-0.0183	1.3127	-0.2850	1.8806	-1.0931	-0.0733
35	64.9022	65.2530	64.7856	64.8701	64.1976	65.4289	-0.2943	-0.3792	-0.4302	0.8573	-1.2398	0.3438
36	63.5912	63.8455	65.0723	65.8689	64.8447	65.0326	0.1261	0.1942	-1.3085	0.1509	0.2839	-1.2644
37	64.4966	65.8301	64.2981	64.4535	63.8291	63.6467	-1.4726	-0.0036	-0.5997	1.6914	1.0943	-0.1546
38	65.8782	63.7173	63.9273	64.0051	64.1012	63.4773	0.0355	-1.8696	0.4070	1.8358	-1.7370	-1.0839
39	63.3954	63.3464	63.1462	65.1831	65.8738	65.1786	0.1146	0.3453	-0.1154	-1.9198	0.7486	-0.3233
40	63.1234	65.3156	64.6388	65.3879	63.0284	65.6129	0.0241	-0.3395	-1.0703	-0.1967	1.0881	-1.1190
41	64.4300	64.7808	65.3049	63.2965	65.1864	63.4713	-0.6327	1.3843	-1.6053	-0.4060	-0.7035	0.4563
42	64.8318	63.8075	64.4078	64.0237	63.7379	63.3864	-1.7833	-0.5979	0.1872	1.6598	-0.0884	-1.0941
43	63.5882	65.6943	65.4415	64.7744	63.5217	64.7612	0.7550	-2.2334	0.6064	-0.5315	-0.2092	0.3560
44	63.3650	65.9501	65.2020	64.5420	65.6450	64.3685	2.4896	-0.5366	1.8175	0.9786	0.3128	-1.4418
45	63.0187	65.0428	63.7023	64.2660	63.3390	63.5157	-0.5531	0.1022	0.8245	1.6910	0.9252	-0.3989
46	63.5192	64.7374	63.2517	65.2252	64.7172	63.0166	0.2442	-0.3770	-0.5235	0.8274	0.2138	0.2163
47	65.1248	63.8306	65.5785	63.4118	64.6620	64.2165	-0.0478	-0.3115	0.0661	0.6656	-0.5719	-0.0220
48	64.7439	64.2269	63.4099	65.1705	64.1915	64.8205	-0.1606	-0.9744	-0.1427	-1.2813	-1.1258	-0.8116
49	65.3787	63.8169	63.9655	64.1239	65.2009	63.1556	-1.2825	-0.4614	2.7958	1.0798	-0.5558	0.1896
50	63.8092	64.2474	63.4371	63.2701	64.5995	65.4883	-1.0785	0.0604	-0.2289	0.0333	0.9714	0.3735
51	63.7089	64.7652	63.8844	65.6485	65.3493	63.7118	1.1116	0.6408	-1.1414	0.6955	-1.7952	1.0565
52	64.5540	63.7753	63.3562	63.7885	65.3360	64.5673	0.1079	0.7659	0.6853	-0.7429	0.2474	1.0032
53	63.6321	65.0115	65.0461	65.9392	63.6040	64.4824	-0.7568	0.8757	-0.6571	0.3054	-0.5284	-0.4046
54	63.4216	64.5057	65.9614	65.6393	63.4654	63.1535	-1.3807	-2.2317	1.2050	-0.3462	0.2037	-0.1655
55	65.0379	65.7774	64.1381	64.0401	65.4774	65.4691	-0.7791	-0.8373	-0.8953	0.1672	0.0990	-1.9187
56	65.5663	65.1145	63.6576	64.1895	63.6490	64.8877	-1.8484	-1.2895	1.5535	0.8065	0.4217	0.1981
57	65.2490	63.0271	63.3448	63.9083	65.8830	65.8458	2.1202	-0.4772	1.5302	0.7042	1.4094	0.1653
58	65.2247	63.3871	65.3624	65.7201	63.9370	63.0552	-1.9185	0.4279	1.5295	0.0855	-0.4692	1.8708
59	65.2438	65.4117	63.8981	65.6544	63.4520	64.3361	-0.9706	0.8935	-1.8613	-0.1762	-0.7328	1.6777
60	65.3177	63.0043	63.7343	63.5605	65.8255	65.4106	-0.1381	-0.0832	-0.0474	-2.2313	-0.4322	0.6774
61	63.3620	64.8765	63.0048	64.3936	64.3241	65.6129	1.2819	1.3636	0.2787	0.4846	-0.0267	0.8207
62	63.4059	64.3854	63.0962	65.3251	63.1313	63.2631	-2.2404	-1.3255	-1.3343	0.0858	0.5677	-0.5881
63	63.7103	64.7171	65.3338	65.3435	63.8704	64.2423	-1.4245	0.1627	-0.4238	0.2122	1.8666	0.5226
64	65.3523	65.7509	64.4498	65.8981	65.6451	63.1079	2.7250	-2.5024	0.2077	-0.6467	0.3164	0.4131
65	63.1576	65.4476	64.5199	65.7254	64.3130	65.0560	-0.4330	-0.8812	-0.4883	1.0175	0.2554	1.0668
66	63.2265	63.3805	64.5945	64.4497	64.2663	65.1594	-0.5460	-0.2353	0.2912	0.8751	1.1103	2.1126
67	65.7579	64.0225	64.4237	64.5727	63.4165	64.5783	1.0276	-0.4137	-1.4750	-3.1740	-2.1797	-1.0798
68	65.4761	64.6089	64.4262	65.8677	65.0597	63.4004	0.8206	-0.0654	1.1845	-0.0102	-1.5102	-0.6864
69	63.4767	63.8253	63.1950	65.4944	64.0214	65.1873	-2.8497	-0.6412	-2.0091	1.4686	0.8470	0.3583
70	63.9206	65.6228	64.0755	64.8573	64.7375	63.5246	0.2624	0.1058	0.7100	0.4844	1.6840	-0.7982
71	65.1447	64.5518	64.3738	64.1567	64.7590	63.7696	-0.0387	1.2130	0.9130	1.2860	1.0423	0.5557
72	64.6862	65.6525	63.0905	64.9663	64.6907	64.7059	-1.1417	-1.5308	-0.4504	0.6275	0.5459	-2.0410
73	63.9426	63.0029	63.9006	65.1283	65.8733	63.1768	-0.2614	-1.5726	-0.3635	-0.9179	0.8263	1.0817
74	63.6996	65.0550	65.4827	65.4439	65.5886	64.3512	0.8873	1.5473	0.9905	-2.2141	0.5457	-0.0391
75	65.0874	65.9106	64.3430	64.3649	63.6064	64.3957	0.5056	0.1366	0.0279	0.9761	-0.6401	-0.1907
76	65.7184	63.3777	64.7329	64.1681	64.3488	65.0745	0.1078	-1.3758	-0.1998	-0.8293	1.4980	-1.5405
77	64.3588	65.7461	64.5565	64.4629	65.8935	65.7154	-1.6705	0.0173	-1.8210	-0.4436	1.5246	0.6128
78	64.4895	63.2735	63.2847	63.4793	65.2232	63.4197	0.9905	0.0231	0.6496	1.1359	0.5342	-1.1170
79	63.8185	63.3571	63.8968	65.9367	64.5778	65.2298	0.7456	-0.0405	-0.1677	1.2392	0.3061	-0.0455
80	63.6288	63.0693	63.5338	65.2321	64.3013	63.9602	-0.9162	-0.7924	2.0396	0.2486	0.5102	-0.5548
81	64.3078	64.7350	65.9460	64.6989	64.8583	65.7635	-0.5380	-0.2482	-0.5352	-0.8743	2.4078	-0.0349
82	64.3013	63.9232	63.2403	65.7463	64.5989	64.3610	0.3991	-0.5267	1.3067	-0.6834	0.7425	1.0712
83	63.3658	65.6807	63.0720	65.6363	64.8320	65.1074	0.8471	1.0312	1.9903	0.6266	-2.1903	0.5844
84	63.0156	65.7543	65.7561	64.1970	65.4273	65.8252	-1.1459	0.0802	-0.7068	1.3587	-0.3066	1.3524
85	65.1070	64.3175	65.2490	65.3256	64.4106	64.7323	0.9492	-1.3350	0.0628	-0.7203	-1.0304	0.9901
