ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	46.2028	47.0623	47.3691	47.0368	45.8515	45.4002	0.3602	0.7218	-1.2500	0.0090	-0.9556	-0.0342
1	45.3782	47.3719	45.3701	47.1198	47.0207	46.0898	0.5980	-1.5443	-0.4029	-0.3959	-1.2743	-0.5833
2	46.0310	46.6373	45.8493	46.6043	46.7350	45.0640	1.1888	-0.6758	1.2885	0.5589	1.0465	1.3422
3	47.5392	47.9599	45.1340	46.7972	45.6760	46.1768	-0.8211	-0.6152	-0.4971	-1.1882	-1.6180	-1.1329
4	47.5067	45.4834	45.7196	47.3306	47.4338	45.7191	-1.2801	-1.7001	0.7140	0.3538	-1.6091	1.9233
5	46.5331	45.8778	47.7169	46.6503	47.0900	45.7420	-0.4113	-0.0917	0.3260	0.8279	-0.5866	0.1153
6	46.9407	45.5026	45.9114	46.1088	47.3397	46.1471	-1.4691	-1.1751	-0.1088	1.7617	0.4891	-0.6026
7	46.6210	47.5157	46.4786	45.1107	46.5076	46.5859	0.7655	-1.1053	-1.0746	0.0810	0.3122	1.1484
8	46.2375	47.2916	47.6724	45.0684	45.3134	46.5359	-0.6210	-1.3568	0.0566	-2.1996	-1.0991	-1.7031
9	47.4435	45.8941	46.0553	46.3953	46.2937	46.1488	0.8400	-0.5293	0.9012	0.0410	-0.0942	-0.7422
10	46.5333	47.9362	46.1660	46.3298	47.0510	45.9658	0.8579	0.9031	-0.5107	2.2425	-0.7517	-0.6296
11	47.8825	47.8207	47.6672	47.8229	45.4914	46.6400	0.4207	-0.0487	-0.6570	0.1621	1.4456	1.7770
12	45.3322	47.7953	45.7676	47.4007	45.1853	45.3687	0.3031	-0.3307	-1.0043	0.5082	-1.7999	0.2897
13	46.8443	45.5892	46.6410	45.4133	46.5611	47.7468	-0.2540	0.4792	1.5382	0.4008	1.2705	0.2949
14	45.7581	47.6008	45.3792	45.5456	46.5662	45.0043	-1.2439	1.0869	-1.3128	-0.1575	0.1946	-0.7586
15	46.1453	45.0605	45.6124	47.8796	46.8586	46.3338	0.7512	0.1294	1.9364	-0.3748	-0.7627	1.7601
16	46.8917	47.1328	47.1226	45.7340	46.1712	47.3348	0.1439	1.1257	1.3001	0.0426	0.8705	-1.2524
17	46.1523	46.0090	45.4660	45.8345	45.5192	45.3191	-0.3984	-0.6838	1.5122	0.5886	-0.1668	-0.3941
18	46.8149	45.5481	45.3071	45.9255	47.5002	47.9064	0.1032	-0.5422	-0.0497	0.5144	0.7699	-1.1608
19	45.5464	46.3339	46.7890	47.4528	47.3381	45.9394	0.5698	-0.5263	0.8773	-1.5240	-0.9195	0.5996
20	47.9147	47.4818	47.7810	46.0843	45.0583	45.8072	-0.9823	0.4661	0.1211	-0.5627	0.2834	0.0648
21	45.8035	47.0657	47.8005	47.7537	47.8227	47.4848	0.0138	-0.9516	-0.8603	0.5555	-2.3958	1.0256
22	45.9968	45.2215	45.8020	45.2977	47.6165	46.2085	-1.4129	0.4369	1.6093	-2.0524	-0.4686	-0.1925
23	46.6717	47.4153	45.6112	47.8087	47.1590	46.3897	-0.2838	-2.1100	0.3909	-0.1615	-1.3474	0.2171
24	46.8349	45.5422	47.5958	47.1571	46.0438	47.4443	0.0562	-0.5934	-0.2240	1.5385	-0.5325	-0.3782
25	47.9232	47.6021	45.9589	47.2096	47.9866	47.2140	-1.8071	-1.8146	-2.0580	0.0847	0.1887	-1.1899
26	47.2838	47.8997	46.3708	47.3252	46.4552	46.3543	-0.2395	1.5056	-2.7140	-0.5161	-1.8351	-0.7582
27	45.1648	45.6989	47.5970	46.1027	46.8134	46.2864	-0.4591	-1.5721	1.4357	0.5711	-0.0802	-0.3656
28	45.9569	47.0138	47.9980	45.6501	47.3868	47.7168	-1.5100	-2.2861	-1.1862	-1.1698	0.9346	-1.4158
29	45.3028	46.2638	46.4358	45.3577	45.0030	47.5226	-0.2024	-0.7333	0.7160	-0.7164	1.9580	-1.9027
30	46.3159	46.7883	47.0736	47.6097	46.1259	47.9277	0.1733	1.5502	-0.6804	0.4353	-1.1307	-0.6197
31	47.4837	46.1218	46.5305	47.0829	45.3904	46.6025	-0.3096	1.4752	2.2532	0.4759	-0.6005	-0.2215
32	47.3028	47.1041	47.6799	46.0203	45.8215	46.4193	-2.4461	-0.0863	0.8603	-1.1854	0.4280	-0.3851
33	47.6032	45.2583	46.1597	45.2271	46.7064	47.1696	-0.7006	0.5008	1.3575	-0.2057	-1.2986	-0.2425
34	46.4861	46.2251	46.6684	45.0100	46.7200	47.7185	-1.5062	-0.2056	-0.4600	-0.5874	1.5596	0.0581
35	46.0831	47.4572	47.4209	46.0808	47.8193	45.2900	-0.0388	-0.8727	-0.5036	2.0586	1.9659	-2.7491
36	47.6438	46.4879	46.5933	46.8778	45.8908	47.8830	0.1002	0.7053	1.5559	-0.5461	0.4205	-2.8016
37	45.6869	45.7594	47.9853	45.2949	47.1680	47.1340	0.5479	-0.0784	0.6035	2.0543	0.1679	-1.4764
38	46.6121	46.8570	45.8561	46.2098	47.7137	45.4092	-0.5444	-0.3692	-1.1394	1.6676	-0.9149	-0.9653
39	45.2062	46.4884	45.4032	47.0778	47.9119	47.3208	0.2429	1.6928	-1.7068	0.4964	0.1604	-0.7912
40	47.3913	46.3922	45.4973	46.2368	45.9892	46.4426	0.9832	0.7015	-1.2038	0.2757	-0.8034	-1.1611
41	45.8304	46.8000	46.4891	46.0874	45.5334	46.4704	1.3190	-0.1439	-0.7610	-2.4209	0.5386	0.7760
42	47.0749	45.2260	45.4541	47.3559	46.7855	47.7327	0.3759	0.2112	-0.3825	-0.4622	-0.0895	0.5288
43	46.6504	45.0125	45.5588	47.6856	46.4087	45.9810	0.1734	-0.6530	-1.7343	0.4480	0.8853	2.0717
44	46.6206	45.7025	47.4887	47.8746	46.8853	46.9253	-2.1540	-1.2267	0.5833	1.3435	-0.4849	-1.8783
45	47.7406	47.7353	47.9609	47.1948	46.1993	47.2674	0.1686	-1.1496	0.0925	-0.1909	-1.5926	-1.2831
46	46.1182	47.8950	46.4410	45.3324	45.9663	46.4548	-0.5653	2.2154	-0.5146	0.7292	-0.7828	-1.0296
47	45.8570	45.8622	47.3917	46.5302	45.0618	47.4601	0.9250	-0.7242	0.5406	1.2169	0.8779	1.3016
48	46.8517	45.8316	45.8854	46.4231	47.5582	46.5587	-0.9794	-0.9867	-0.0263	0.7304	-1.1914	1.6260
49	45.2950	47.9871	45.8580	46.4438	45.6233	47.2790	-0.4263	2.0653	-0.1388	-0.4286	-0.0292	-1.8801
50	47.2107	46.0307	45.7194	46.7449	47.6289	46.6513	1.2608	0.1707	-0.0487	-0.1995	2.1965	-0.9993
51	45.5402	45.1253	45.3565	45.9784	47.4821	46.0235	0.8317	-1.2517	-0.1532	0.1621	-0.6469	1.8493
52	46.8608	47.0845	46.3410	47.9099	45.7719	46.8650	-0.3776	0.7988	0.9690	1.0506	0.7792	-1.7673
53	45.8460	45.5920	47.8284	46.7632	47.7211	45.0750	-0.5464	2.2191	-1.1329	-0.4346	-1.0059	-0.5272
54	45.0130	46.3397	45.5157	46.7939	47.3849	45.8259	0.0003	-0.1657	0.1733	-0.9564	0.5490	0.2702
55	45.2490	47.0684	46.3884	45.3969	46.4104	47.6716	1.9616	-0.9171	-0.5115	0.7870	-1.0963	-0.2276
56	45.7173	47.0423	45.4399	45.8502	45.0288	46.7764	1.3073	-2.0410	0.2322	0.4169	0.1231	0.1011
57	45.2640	46.1351	46.6647	45.6570	45.6584	46.1388	-1.5745	-0.0994	0.2647	-1.5836	-0.1658	1.1689
58	46.8605	47.8377	46.3403	47.0554	45.8596	45.0649	0.0758	0.1343	-0.4403	0.4646	-0.4603	0.5240
59	46.1975	46.5863	45.6606	46.5733	47.1075	47.5536	0.6478	-0.7132	0.5304	0.2689	0.3523	-0.8800
60	45.0936	45.8680	47.8329	47.9615	46.3118	46.3173	-2.0054	-1.1167	1.0501	-0.3070	0.2685	0.3142
61	45.8878	47.1995	46.3534	45.0363	45.1901	45.3173	1.8956	2.5414	-0.2665	0.9868	0.7895	-0.0814
62	47.1449	45.4623	47.3877	45.4444	47.8628	46.4648	1.1393	0.1485	0.4958	0.8367	-0.4448	0.8330
63	47.5257	45.9705	45.4764	45.1154	46.2433	45.3110	0.1906	0.6122	0.2514	-1.1604	0.3981	-0.3403
64	45.8894	46.4281	47.1026	47.7956	46.7093	45.4538	0.5019	-0.6891	-2.1576	0.7061	-0.9202	-0.6578
65	47.6387	47.9122	47.8783	47.6290	47.4313	45.7307	1.7483	0.0561	-0.5631	1.1334	-2.0740	0.2385
66	45.6274	46.4728	45.9415	45.1237	46.1753	46.4637	0.5304	-0.4592	-0.8718	-0.8219	-1.1688	0.8471
