ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	27.0706	3.5741	1.0718	29.3414	22.5000	14.5777	-0.0170	1.0928	-0.4988	-0.3260	0.9724	-0.1362
1	1.3860	11.7717	10.7586	1.0845	17.6959	24.2818	0.3859	-1.1351	0.2310	-0.5854	0.9157	-0.9112
2	1.3746	11.9167	9.6545	20.5992	11.4673	19.0012	1.5444	0.2291	-0.8737	2.1507	-1.9570	-0.4328
3	10.4224	11.9864	12.1402	26.2210	9.9433	16.0686	1.5131	-1.8860	0.6593	-0.4781	0.2731	-1.1649
4	29.3432	0.0318	27.5169	6.2031	21.0378	25.8226	2.1425	0.2489	-0.1767	1.0725	0.6181	0.2143
5	21.7060	29.3817	0.0640	12.7145	15.2858	14.3289	-0.2237	0.5010	0.2100	-1.9250	-1.6427	0.1870
6	8.3217	4.7690	15.9722	23.4540	1.7910	6.4765	-0.5230	-0.0960	-0.7202	0.4050	-0.9340	-0.0279
7	11.4350	29.7308	28.4641	20.8248	23.0705	14.3933	-0.8025	-0.6082	-0.2052	0.4536	2.2549	-0.5585
8	25.9301	23.0833	11.9826	11.7587	14.3437	0.5279	-1.1966	0.2970	0.4274	0.9218	-0.8414	-0.5977
9	23.9680	26.3857	6.9451	4.5595	10.8877	27.1647	-0.9509	-0.8109	0.9381	-1.4498	-1.8109	-0.8837
10	29.2449	1.6615	17.4795	4.6877	3.9861	15.4995	0.4594	0.2407	0.3688	-0.7050	-1.1276	-1.0859
11	2.7981	2.6424	21.2012	27.4934	10.8330	29.6222	-0.5159	-2.0354	1.1156	-1.3462	0.0032	0.3345
12	28.2597	15.3834	13.2023	2.8660	13.7262	7.6106	-0.7037	0.0793	-0.6434	0.4802	1.6718	1.2759
13	21.2202	27.4861	22.9631	13.8046	15.6055	21.1246	-1.2667	1.0741	0.2420	-1.2239	0.1311	1.8185
14	18.3125	0.5460	26.2253	25.4981	16.5811	27.8436	0.1669	0.3939	0.2619	-0.5601	-1.0270	-1.6171
15	9.5208	21.2953	12.2959	8.3809	15.0304	8.2885	0.0136	1.3599	0.6522	-0.3809	-2.1356	-0.7574
16	23.4897	0.0297	0.1354	7.4652	5.2697	2.0236	1.6766	0.0695	-0.2488	0.1569	1.8034	-0.6128
17	12.3668	8.2271	19.9407	25.0651	29.0212	10.5445	-2.3672	-0.0563	-0.0634	-0.4724	0.7540	0.4262
18	23.3653	20.2198	12.2694	1.7738	4.1424	29.7316	0.6686	-1.6351	0.2313	-2.3554	0.5571	-0.1413
19	25.6614	26.5014	3.6164	13.4106	5.3880	18.8195	-1.6466	0.8554	0.7388	1.3749	1.4093	-0.8165
20	4.8717	23.0349	10.9259	4.2124	18.8506	28.4549	-0.2994	-1.6022	0.3961	-0.6198	-0.0291	-0.9132
21	4.7736	25.3419	16.6398	14.2190	28.8586	15.6787	0.6013	1.2289	-0.4676	-0.1685	-1.0137	1.5429
22	16.2086	11.9567	10.9462	11.9021	1.0917	10.2831	-0.2934	0.8778	0.7887	2.2854	-0.0705	-0.8320
23	16.6363	19.7338	28.5669	10.2666	23.3509	10.5429	0.2084	-1.4679	0.4750	1.8732	-1.0249	0.0613
24	18.9136	20.0275	18.2086	8.1671	15.3528	13.6148	-1.5434	1.9979	0.4048	-1.0660	0.3200	-0.6468
25	13.1994	13.5729	25.2957	1.4494	10.1728	11.5876	0.0574	-0.4623	-1.1654	0.5080	0.3038	-0.5312
26	22.8663	17.9956	20.2460	4.3143	7.3657	20.9154	0.3414	-0.6916	-0.6364	0.1889	0.1952	-0.0814
27	15.7642	6.8300	6.0324	27.6079	22.9793	5.8638	0.8477	0.3993	-0.2014	1.0924	0.6156	1.4775
28	22.9082	14.8038	7.8748	24.9561	5.5671	11.5992	0.2305	0.4981	-0.5569	0.6108	0.6928	0.1726
29	8.0948	10.2365	6.0659	13.4875	21.9044	0.6994	-0.1185	-2.5813	-0.4833	-0.5175	0.2774	0.6192
30	11.4340	15.6878	27.0117	28.4167	27.8465	3.6266	-0.0316	-0.2741	0.3605	0.6630	-1.1105	1.4998
31	13.9568	24.5875	3.0615	2.4825	13.0749	25.3690	-0.5899	-1.5154	-0.0626	-0.5135	0.0795	-1.7653
32	27.7549	28.2530	19.5185	25.0222	3.0058	8.6525	1.0470	0.7338	-1.3249	-2.1615	-0.0154	-1.2647
33	20.8378	29.5399	26.7082	12.0981	27.4527	6.4294	1.5098	-0.6061	-0.9639	-0.7886	-0.8327	-0.7440
34	12.4248	17.9722	9.4967	11.9302	12.8478	25.5148	-0.4332	1.0787	0.7972	-0.3627	-1.0602	0.1748
