ID	freq1	freq2	freq3	freq4	freq5	freq6	amp1	amp2	amp3	amp4	amp5	amp6
0	54.0852	53.1303	54.6974	54.3497	53.6821	52.8625	0.2538	1.7543	1.7119	-0.5546	-0.8608	0.5664
1	52.4662	53.0638	54.4354	53.6032	54.4578	53.0677	1.7599	2.1991	0.7669	-0.8266	0.8477	-0.3823
2	53.4673	52.6523	54.2925	54.8716	54.4455	54.5720	0.4321	-0.3927	-0.5878	0.6529	-0.0246	0.4155
3	52.0970	54.5306	53.2068	54.9858	53.9369	52.6110	0.7372	-1.0322	2.1641	0.6583	-0.5160	0.1168
4	54.0406	53.3808	54.6724	53.2032	54.3179	52.2182	0.4046	0.3656	-0.1570	0.4026	1.2291	0.5128
5	53.1571	53.1923	54.4963	53.8947	54.5733	52.7943	0.2741	0.0646	0.9207	-1.1842	1.1182	0.3574
6	54.1354	52.7873	53.9182	52.4811	53.4436	53.8313	0.3648	-0.1078	1.2862	-2.0984	0.7935	0.9891
7	54.3934	53.0680	54.7751	54.7683	52.3111	53.9649	0.5426	-0.5522	-1.6030	1.4832	0.4806	0.2766
8	53.8478	53.2758	52.1870	52.5952	53.9409	54.8089	-0.4458	0.1734	0.0013	-0.6970	0.6650	-1.5196
9	53.1130	52.5398	54.5036	53.8196	53.3632	53.3071	-0.6949	-0.0593	-1.4523	-1.0038	0.0224	-1.6827
10	54.0938	54.3469	54.7647	54.8348	54.6994	53.6578	0.3107	0.6291	-0.0310	-2.2867	0.9298	0.8880
11	53.5983	52.0043	53.1708	52.6533	52.6894	52.0930	0.2095	0.9833	-0.4879	0.8426	1.4839	-0.5242
12	53.0345	52.8873	52.9187	53.6661	52.5268	53.3753	0.4261	-0.6341	-0.4839	1.4978	0.1089	0.3061
13	53.8711	54.7852	52.6105	53.1292	54.8231	54.0004	0.3899	2.3869	0.0494	1.7283	2.1783	1.3652
14	53.5735	54.8505	53.0404	54.3345	54.4462	52.4182	0.1192	0.4874	-0.7981	-0.3214	-0.4063	-0.7047
15	53.0530	54.3606	53.8859	52.5971	54.6204	52.0468	-1.7913	-0.4874	-0.1441	-1.6984	1.1577	-0.2077
16	54.7479	53.7199	52.9390	52.9064	54.7676	54.6173	1.8039	0.9136	-1.3773	-1.7148	-0.0195	0.6011
17	54.0564	53.5833	53.5170	52.7662	54.3707	54.5546	0.3166	0.9100	-2.1960	1.3859	-1.3211	0.5550
18	53.5636	52.1787	54.4737	52.3342	53.5067	54.2677	2.0367	0.2390	-0.5744	0.0002	-0.9837	0.6692
19	53.0944	54.0579	54.2637	53.9149	54.1304	54.3384	0.3264	0.5932	1.2250	-0.1919	-1.5930	0.8800
20	54.1574	52.4075	54.7750	52.6297	52.0166	53.1509	0.6153	-0.7193	0.0874	0.2948	0.3937	-0.8400
21	52.1422	54.3270	52.3705	54.0630	54.1430	54.8850	-0.3114	-0.0289	-1.2369	-1.0133	-0.7820	0.0961
22	54.1607	52.9473	54.7022	53.3393	53.8464	54.4481	-0.1054	-0.7075	0.3609	0.4881	-0.0046	1.5896
23	54.3154	53.5631	52.8007	53.8957	54.7641	53.0051	-0.1981	1.1656	0.3898	0.7866	-0.2417	-0.1399
24	53.6667	54.0642	53.6333	52.8082	54.0610	52.8562	0.4573	0.6523	-0.5901	-0.1274	0.7679	0.2605
25	52.8914	54.2426	52.4534	54.3691	54.1851	52.6148	0.4711	-0.0031	-0.3609	0.6292	-1.0193	0.3523
26	54.4736	53.8023	53.8182	52.2216	52.7419	54.8100	0.1081	-1.1077	-0.0812	-0.1967	1.4991	1.1222
